location_id,date,weather_condition,temp_c,rainfall_mm,aqi,traffic_level,car_pct,bus_pct,metro_pct,ebikes_bikes_pct,shuttle_walk_pct
2,2019-03-13,Clear / Sunny,23,10,102,Moderate Traffic,21.5,25.6,24.6,14.4,13.9
2,2019-03-14,Pleasant / Cool,23,6,114,Moderate Traffic,15.6,17.7,17.6,24.7,24.4
2,2019-03-22,Partly Cloudy,30,0,53,Heavy Congestion,15.5,19.2,31.6,17.8,15.9
2,2019-03-24,Partly Cloudy,28,10,140,Low Traffic,26.5,23.7,21.2,14.3,14.3
2,2019-03-28,Pleasant / Cool,28,6,125,Moderate Traffic,15.5,19.5,18.1,23.3,23.6
2,2019-04-02,Clear / Sunny,32,0,58,Heavy Congestion,15.6,19.1,33.1,16.4,15.8
2,2019-04-04,Clear / Sunny,30,0,65,Moderate Traffic,22.7,23.6,22.7,15.8,15.2
2,2019-04-05,Clear / Sunny,31,0,131,Moderate Traffic,22.4,25.2,22.9,14.4,15.1
2,2019-04-07,Clear / Sunny,31,0,50,Low Traffic,23.2,25.6,20.3,16.2,14.7
2,2019-04-09,Clear / Sunny,32,0,97,Low Traffic,26.3,26,18.6,14,15.1
2,2019-04-16,Clear / Sunny,34,0,127,Moderate Traffic,23.2,24.7,21.9,14.3,15.9
2,2019-04-23,Clear / Sunny,32,0,102,Moderate Traffic,21.7,25.5,23.6,14.1,15.1
2,2019-04-25,Clear / Sunny,31,0,85,Low Traffic,24.1,24.1,20.9,15,15.9
2,2019-04-28,Clear / Sunny,33,0,90,Moderate Traffic,23.6,25.1,21.7,15.5,14.1
2,2019-04-30,Clear / Sunny,34,0,78,Low Traffic,25.1,24.5,19.9,15.3,15.2
2,2019-05-08,Clear / Sunny,34,0,128,Moderate Traffic,23.2,24.2,21.7,15.5,15.4
2,2019-05-15,Clear / Sunny,36,0,132,Heavy Congestion,15.5,18.9,32.9,16.5,16.2
2,2019-05-17,Clear / Sunny,35,0,106,Heavy Congestion,17.3,17.4,34.4,16.5,14.4
2,2019-05-23,Clear / Sunny,30,0,128,Low Traffic,23.9,25.4,19.7,15.5,15.5
2,2019-05-30,Clear / Sunny,34,0,93,Moderate Traffic,23.9,23.6,22.4,15.6,14.5
2,2019-06-01,Thunderstorm,26,86,74,Low Traffic,35.2,33.6,26,2.2,3
2,2019-06-11,Thunderstorm,24,46,120,Heavy Congestion,24.4,26.3,43.6,2.8,2.9
2,2019-06-14,Heavy Rain,24,66,72,Low Traffic,35.1,33,26.9,2,3
2,2019-06-17,Thunderstorm,32,63,137,Low Traffic,36.5,32.8,25.9,2,2.8
2,2019-06-21,Heavy Rain,26,107,67,Low Traffic,37.1,32.8,24.8,2.3,3
2,2019-06-26,Heavy Rain,30,96,92,Moderate Traffic,34,31.8,29.1,2.3,2.8
2,2019-06-30,Heavy Rain,25,84,77,Low Traffic,36.5,30.4,27.9,2.1,3.1
2,2019-07-15,Heavy Rain,29,108,132,Moderate Traffic,33,30.8,31.1,2.3,2.8
2,2019-07-18,Heavy Rain,30,47,60,Heavy Congestion,25.2,24,45.6,2.4,2.8
2,2019-07-25,Thunderstorm,25,48,121,Moderate Traffic,34.1,30.8,30.2,2.1,2.8
2,2019-07-27,Heavy Rain,32,66,121,Heavy Congestion,23.7,26.6,44.1,2.7,2.9
2,2019-07-28,Heavy Rain,32,66,49,Low Traffic,37.4,31,26.5,2.2,2.9
2,2019-07-31,Thunderstorm,28,81,130,Moderate Traffic,32.4,32.2,30.4,2.3,2.7
2,2019-08-03,Heavy Rain,29,74,73,Moderate Traffic,33.2,29.8,32,2.2,2.8
2,2019-08-08,Heavy Rain,28,98,77,Heavy Congestion,24.6,25.6,44.1,2.6,3.1
2,2019-08-09,Heavy Rain,31,105,106,Low Traffic,35.7,30.7,28,2.5,3.1
2,2019-08-12,Heavy Rain,24,63,81,Low Traffic,34.3,32.7,27.8,2.1,3.1
2,2019-08-15,Thunderstorm,27,93,70,Heavy Congestion,24.6,24.5,45,2.6,3.3
2,2019-08-16,Thunderstorm,25,45,131,Low Traffic,39,31.5,24.1,2.3,3.1
2,2019-08-17,Thunderstorm,29,93,156,Heavy Congestion,23.8,23.5,47.1,2.6,3
2,2019-08-22,Thunderstorm,29,80,144,Heavy Congestion,22.9,26,45.5,2.5,3.1
2,2019-09-07,Thunderstorm,26,103,118,Low Traffic,36.4,32.2,26.3,2.2,2.9
2,2019-09-08,Thunderstorm,26,90,67,Low Traffic,36.4,30.1,28.2,2.3,3
2,2019-09-12,Thunderstorm,25,50,72,Low Traffic,37.7,31,26.4,2.1,2.8
2,2019-09-15,Thunderstorm,24,82,89,Low Traffic,37.6,33,24.3,2.2,2.9
2,2019-09-22,Thunderstorm,28,89,63,Heavy Congestion,24.8,24,45.8,2.5,2.9
2,2019-09-24,Thunderstorm,29,59,85,Moderate Traffic,32.9,32,30,2.1,3
2,2019-09-26,Heavy Rain,32,87,66,Moderate Traffic,32.1,30.1,32.3,2.3,3.2
2,2019-10-02,Partly Cloudy,22,0,112,Moderate Traffic,23.8,23.7,22.5,14.4,15.6
2,2019-10-03,Pleasant / Cool,25,3,81,Heavy Congestion,11,13.8,25.9,26.3,23
2,2019-10-05,Pleasant / Cool,29,8,115,Moderate Traffic,14.7,20.4,18,22.3,24.6
2,2019-10-21,Pleasant / Cool,26,7,46,Heavy Congestion,10.9,13.8,25.4,25.4,24.5
2,2019-10-27,Pleasant / Cool,28,3,136,Low Traffic,17.7,19.2,15.3,23.2,24.6
2,2019-10-30,Partly Cloudy,32,4,128,Moderate Traffic,22.8,25.6,22.2,15.5,13.9
2,2019-11-20,Pleasant / Cool,22,5,152,Low Traffic,17.8,18.4,15,23.7,25.1
2,2019-11-22,Pleasant / Cool,28,0,143,Low Traffic,17,18.5,16.2,22.4,25.9
2,2019-11-29,Pleasant / Cool,24,10,50,Heavy Congestion,11.3,14.4,23.7,27.1,23.5
2,2019-12-03,Pleasant / Cool,11,5,86,Moderate Traffic,14.1,20.4,18.1,23.6,23.8
2,2019-12-04,Pleasant / Cool,17,5,133,Moderate Traffic,16,19.6,17.2,23.4,23.8
2,2019-12-06,Pleasant / Cool,20,5,52,Low Traffic,16.9,18.8,16,23,25.3
2,2019-12-11,Pleasant / Cool,19,1,133,Low Traffic,16.7,20.2,15,22.4,25.7
2,2019-12-19,Pleasant / Cool,17,4,53,Low Traffic,16.9,19,16.1,23.8,24.2
2,2019-12-23,Pleasant / Cool,17,2,75,Heavy Congestion,10.3,13,26.4,27.8,22.5
2,2020-01-02,Pleasant / Cool,10,0,58,Low Traffic,16.7,17.9,15.5,24.9,25
2,2020-01-09,Pleasant / Cool,11,5,158,Moderate Traffic,15.7,18.8,17.7,22.8,25
2,2020-01-10,Pleasant / Cool,21,2,52,Heavy Congestion,11.7,14.1,24,26,24.2
2,2020-01-11,Pleasant / Cool,16,0,137,Low Traffic,16.3,19.1,14.8,24.7,25.1
2,2020-01-12,Pleasant / Cool,16,5,98,Heavy Congestion,10.8,14.2,24.3,26.7,24
2,2020-01-21,Pleasant / Cool,22,2,86,Heavy Congestion,11.1,13.6,24.9,27.6,22.8
2,2020-01-29,Pleasant / Cool,8,5,81,Low Traffic,17.2,19.3,16.6,23.1,23.8
2,2020-01-31,Pleasant / Cool,8,5,115,Moderate Traffic,15.3,19.6,18.1,22.4,24.6
2,2020-02-03,Pleasant / Cool,11,1,148,Moderate Traffic,15.1,19.9,18.3,23.3,23.4
2,2020-02-07,Pleasant / Cool,19,4,121,Low Traffic,17.2,17.8,16.1,23.3,25.6
2,2020-02-08,Pleasant / Cool,13,2,98,Moderate Traffic,15.6,17.5,17.9,23.9,25.1
2,2020-02-09,Pleasant / Cool,18,5,51,Moderate Traffic,15.1,18.3,18.3,23.1,25.2
2,2020-03-11,Clear / Sunny,23,10,99,Moderate Traffic,22.2,23.9,22.6,15.5,15.8
2,2020-03-14,Pleasant / Cool,31,2,50,Moderate Traffic,16.1,18.3,18.1,22.3,25.2
2,2020-03-20,Pleasant / Cool,22,5,147,Heavy Congestion,10.4,14.5,23.7,26.4,25
2,2020-04-10,Clear / Sunny,35,0,155,Moderate Traffic,21,24,24.3,14.6,16.1
2,2020-04-13,Clear / Sunny,33,0,113,Heavy Congestion,14.9,17.6,35,17.2,15.3
2,2020-04-15,Clear / Sunny,32,0,107,Moderate Traffic,22.5,24.1,22.9,14.9,15.6
2,2020-04-17,Clear / Sunny,34,0,148,Moderate Traffic,20.9,24.1,22.6,16.2,16.2
2,2020-04-18,Clear / Sunny,32,0,64,Low Traffic,24.8,25,19.1,15.8,15.3
2,2020-04-20,Clear / Sunny,35,0,98,Low Traffic,24.1,23.7,21.6,16,14.6
2,2020-04-26,Clear / Sunny,32,0,135,Heavy Congestion,16.6,19.2,31.4,17.7,15.1
2,2020-05-04,Clear / Sunny,31,0,48,Heavy Congestion,16.8,19.6,32.1,16.8,14.7
2,2020-05-05,Clear / Sunny,35,0,80,Heavy Congestion,15.9,18.5,32.2,16.6,16.8
2,2020-05-15,Clear / Sunny,33,0,128,Heavy Congestion,16,20,33.2,16.4,14.4
2,2020-05-22,Clear / Sunny,36,0,53,Low Traffic,23.5,26.5,19.6,15.1,15.3
2,2020-05-23,Clear / Sunny,31,0,96,Moderate Traffic,22.7,24.6,23.4,15,14.3
2,2020-05-24,Clear / Sunny,34,0,113,Heavy Congestion,15.9,19.3,33.5,16.8,14.5
2,2020-05-25,Clear / Sunny,30,0,111,Low Traffic,24.9,26.7,18.3,14.6,15.5
2,2020-05-26,Clear / Sunny,31,0,101,Moderate Traffic,22,24.2,24.1,14.9,14.8
2,2020-05-31,Clear / Sunny,33,0,137,Low Traffic,25,23.7,20.3,15.9,15.1
2,2020-06-05,Heavy Rain,31,41,86,Moderate Traffic,32.5,32.3,30.4,2.2,2.6
2,2020-06-13,Thunderstorm,30,35,87,Low Traffic,37.2,32.7,25,2.3,2.8
2,2020-06-26,Heavy Rain,24,107,75,Moderate Traffic,31.7,32.8,30.3,2.2,3
2,2020-06-28,Thunderstorm,32,56,68,Low Traffic,35.7,33.6,25.2,2.4,3.1
2,2020-06-29,Thunderstorm,25,36,98,Low Traffic,39.5,29.9,25.4,2.2,3
2,2020-07-02,Heavy Rain,29,34,143,Low Traffic,36.4,31.9,26.6,2.1,3
2,2020-07-15,Heavy Rain,28,84,153,Heavy Congestion,23.3,24.1,47.3,2.5,2.8
2,2020-07-23,Thunderstorm,24,89,146,Heavy Congestion,22.6,25.5,46.2,2.8,2.9
2,2020-08-13,Heavy Rain,26,91,125,Low Traffic,35.3,32.5,27.1,2.1,3
2,2020-08-14,Thunderstorm,32,68,137,Heavy Congestion,26.1,25.5,42.7,2.7,3
2,2020-08-15,Heavy Rain,25,49,152,Moderate Traffic,30.2,33.9,30.7,2.3,2.9
2,2020-08-18,Heavy Rain,29,34,97,Moderate Traffic,31,33.9,29.9,2.3,2.9
2,2020-08-27,Thunderstorm,29,91,156,Heavy Congestion,25.1,26,42.9,2.8,3.2
2,2020-08-28,Heavy Rain,26,56,49,Heavy Congestion,24.3,25.3,44.8,2.4,3.2
2,2020-09-08,Thunderstorm,27,66,113,Moderate Traffic,33.1,32.5,29.4,2.1,2.9
2,2020-10-02,Partly Cloudy,29,9,84,Moderate Traffic,22.1,23.9,24.1,15.8,14.1
2,2020-10-03,Pleasant / Cool,31,2,149,Low Traffic,17.6,19.8,14.4,23.1,25.1
2,2020-10-06,Clear / Sunny,31,4,95,Moderate Traffic,21.2,26.4,22.2,15.7,14.5
2,2020-10-11,Pleasant / Cool,27,9,61,Heavy Congestion,10.7,14,25.8,25.2,24.3
2,2020-10-24,Partly Cloudy,27,8,75,Heavy Congestion,15,18.8,33.4,17.4,15.4
2,2020-11-20,Pleasant / Cool,31,10,100,Moderate Traffic,15,19.7,18.3,23.1,23.9
2,2020-11-22,Pleasant / Cool,22,5,51,Heavy Congestion,9.9,14.4,27,25.3,23.4
2,2020-12-04,Pleasant / Cool,13,3,81,Low Traffic,18.7,20.3,14.9,22.8,23.3
2,2020-12-08,Pleasant / Cool,9,1,148,Heavy Congestion,10.4,13.8,25.6,26.8,23.4
2,2020-12-17,Pleasant / Cool,11,5,79,Heavy Congestion,10.4,13.9,23.8,28.2,23.7
2,2020-12-24,Pleasant / Cool,20,2,111,Moderate Traffic,14.1,20.4,16.5,23.6,25.4
2,2020-12-25,Pleasant / Cool,9,5,114,Heavy Congestion,11.3,13.8,23.3,26.3,25.3
2,2020-12-31,Pleasant / Cool,20,2,66,Moderate Traffic,13.6,20.1,18,24.1,24.2
2,2021-01-05,Pleasant / Cool,20,5,48,Heavy Congestion,10.4,13.2,24.9,28.3,23.2
2,2021-01-08,Pleasant / Cool,8,5,122,Low Traffic,16.1,19.6,14.6,23.8,25.9
2,2021-01-13,Pleasant / Cool,13,0,121,Low Traffic,17.4,17.7,15,25,24.9
2,2021-02-02,Pleasant / Cool,8,2,93,Moderate Traffic,15.2,20.1,17.7,21.5,25.5
2,2021-02-04,Pleasant / Cool,14,4,154,Heavy Congestion,10.4,13.6,26,25.7,24.3
2,2021-02-12,Pleasant / Cool,13,4,131,Low Traffic,15.9,18.3,15.5,24.5,25.8
2,2021-02-20,Pleasant / Cool,11,4,60,Heavy Congestion,11,13.2,26.2,25.1,24.5
2,2021-02-21,Pleasant / Cool,17,1,134,Low Traffic,16.5,19.2,16.3,22.9,25.1
2,2021-02-22,Pleasant / Cool,20,3,160,Heavy Congestion,10.9,14.6,23.7,27.8,23
2,2021-02-25,Pleasant / Cool,12,2,101,Low Traffic,15.8,20.8,14.7,23.5,25.2
2,2021-04-01,Clear / Sunny,32,0,83,Heavy Congestion,15.8,18.8,34.8,15.8,14.8
2,2021-04-02,Clear / Sunny,30,0,142,Moderate Traffic,23.6,25.7,21.9,14,14.8
2,2021-04-05,Clear / Sunny,35,0,90,Heavy Congestion,16.4,20.1,33,16.5,14
2,2021-04-07,Clear / Sunny,31,0,94,Moderate Traffic,21.1,25.3,22.5,15.2,15.9
2,2021-04-09,Clear / Sunny,30,0,52,Moderate Traffic,21.9,25.9,22.6,14.3,15.3
2,2021-04-11,Clear / Sunny,36,0,64,Heavy Congestion,17.2,18.2,31.2,18.2,15.2
2,2021-04-13,Clear / Sunny,34,0,76,Low Traffic,26.7,24.3,19.6,14.4,15
2,2021-04-26,Clear / Sunny,35,0,86,Moderate Traffic,20.9,25.6,23,14.5,16
2,2021-05-13,Clear / Sunny,30,0,45,Low Traffic,24.1,23.8,20.8,16.2,15.1
2,2021-05-21,Clear / Sunny,34,0,49,Heavy Congestion,16.3,19.1,33.1,15.9,15.6
2,2021-05-26,Clear / Sunny,30,0,91,Heavy Congestion,16.7,19.6,32.1,16.7,14.9
2,2021-05-31,Clear / Sunny,33,0,67,Moderate Traffic,21.6,27.2,21.7,14.9,14.6
2,2021-06-03,Heavy Rain,25,36,67,Heavy Congestion,24.1,23.6,46.8,2.5,3
2,2021-06-08,Thunderstorm,25,71,57,Low Traffic,36.4,32.4,26,2.4,2.8
2,2021-07-02,Heavy Rain,32,59,97,Low Traffic,37.2,30.4,27.3,2.1,3
2,2021-07-09,Heavy Rain,26,103,98,Low Traffic,39.4,29.4,26.2,2.3,2.7
2,2021-07-13,Heavy Rain,27,40,141,Heavy Congestion,22.2,25.1,47.4,2.4,2.9
2,2021-07-19,Heavy Rain,24,88,143,Moderate Traffic,31.6,33.5,29.4,2.4,3.1
2,2021-08-04,Heavy Rain,29,36,94,Low Traffic,36.1,32.7,26.1,2.1,3
2,2021-08-08,Thunderstorm,25,91,141,Heavy Congestion,24.9,26.5,43,2.7,2.9
2,2021-08-24,Heavy Rain,25,54,56,Moderate Traffic,31.1,34.1,29.6,2.4,2.8
2,2021-08-28,Heavy Rain,24,67,132,Moderate Traffic,34,30.5,30.2,2.2,3.1
2,2021-08-31,Thunderstorm,32,72,119,Moderate Traffic,32.4,32.7,29.7,2.2,3
2,2021-09-01,Heavy Rain,28,102,159,Low Traffic,38.7,30.3,25.6,2.2,3.2
2,2021-09-07,Heavy Rain,28,53,152,Low Traffic,36.4,32.5,26.5,2,2.6
2,2021-09-08,Heavy Rain,31,63,68,Moderate Traffic,31.2,32.6,31,2.4,2.8
2,2021-09-10,Heavy Rain,25,33,108,Moderate Traffic,32.3,32.1,30.6,2,3
2,2021-09-15,Heavy Rain,26,102,101,Heavy Congestion,24.6,23.7,46,2.5,3.2
2,2021-09-29,Heavy Rain,25,95,69,Moderate Traffic,32.7,32.1,30.2,2,3
2,2021-10-10,Partly Cloudy,28,7,65,Moderate Traffic,22.9,26,22,15.4,13.7
2,2021-10-15,Pleasant / Cool,23,9,56,Moderate Traffic,14.3,20.1,17.5,23.1,25
2,2021-10-17,Clear / Sunny,24,6,115,Moderate Traffic,22.2,26,22,15,14.8
2,2021-10-29,Partly Cloudy,25,0,142,Low Traffic,24.1,26.8,18.5,15.5,15.1
2,2021-10-31,Partly Cloudy,32,7,149,Heavy Congestion,15.3,18.8,33.5,18.2,14.2
2,2021-11-03,Clear / Sunny,27,2,79,Low Traffic,24.5,25.6,21.5,13.9,14.5
2,2021-11-13,Pleasant / Cool,26,10,133,Heavy Congestion,10.7,14.7,25.1,26.1,23.4
2,2021-11-17,Clear / Sunny,23,3,109,Low Traffic,23.8,23.8,21.3,15.3,15.8
2,2021-11-26,Pleasant / Cool,27,4,91,Heavy Congestion,9.7,13.5,25.9,26,24.9
2,2021-12-06,Pleasant / Cool,14,5,54,Low Traffic,16.3,20.1,16,23.8,23.8
2,2021-12-10,Pleasant / Cool,8,0,130,Moderate Traffic,14.3,18.4,17,24.8,25.5
2,2021-12-19,Pleasant / Cool,20,5,75,Heavy Congestion,10.5,12.9,25.6,27.4,23.6
2,2021-12-21,Pleasant / Cool,10,4,137,Low Traffic,16,18.7,15.7,25.1,24.5
2,2021-12-24,Pleasant / Cool,10,2,99,Moderate Traffic,14.8,18.7,16.9,26.1,23.5
2,2022-01-05,Pleasant / Cool,15,1,97,Heavy Congestion,10.4,15.1,23.8,25.2,25.5
2,2022-01-09,Pleasant / Cool,15,5,95,Low Traffic,17,20.3,14.8,23.1,24.8
2,2022-01-12,Pleasant / Cool,10,0,70,Moderate Traffic,14.6,19.2,18.8,22,25.4
2,2022-02-05,Pleasant / Cool,14,4,86,Heavy Congestion,10.3,14.7,23.8,25.6,25.6
2,2022-02-13,Pleasant / Cool,16,0,100,Low Traffic,17.8,17.9,15.2,25,24.1
2,2022-02-18,Pleasant / Cool,10,3,62,Moderate Traffic,14.7,18.8,18.3,23.9,24.3
2,2022-03-13,Pleasant / Cool,27,0,76,Heavy Congestion,10.2,14.3,25,28.3,22.2
2,2022-03-19,Partly Cloudy,30,6,47,Moderate Traffic,22.6,24.7,24.1,14.3,14.3
2,2022-04-01,Clear / Sunny,36,0,152,Low Traffic,26.7,24,19.4,14.6,15.3
2,2022-04-04,Clear / Sunny,35,0,57,Heavy Congestion,16.5,18.1,33.3,17.3,14.8
2,2022-04-07,Clear / Sunny,34,0,100,Moderate Traffic,23.2,24.4,22.8,14.5,15.1
2,2022-04-10,Clear / Sunny,35,0,111,Heavy Congestion,16.9,18.7,30.9,18.2,15.3
2,2022-04-12,Clear / Sunny,34,0,154,Heavy Congestion,16.7,18.3,32.9,17.3,14.8
2,2022-04-20,Clear / Sunny,30,0,71,Heavy Congestion,17.3,18.3,32.3,16.5,15.6
2,2022-04-28,Clear / Sunny,33,0,160,Heavy Congestion,15.7,18.4,32.3,17.2,16.4
2,2022-05-01,Clear / Sunny,35,0,145,Moderate Traffic,20.8,26.5,21.5,15.3,15.9
2,2022-05-02,Clear / Sunny,33,0,130,Moderate Traffic,22.9,23.2,24.5,15.4,14
2,2022-05-05,Clear / Sunny,34,0,151,Heavy Congestion,16.3,19.5,33,17.2,14
2,2022-05-09,Clear / Sunny,35,0,148,Moderate Traffic,23.8,24.3,23.1,14.4,14.4
2,2022-05-10,Clear / Sunny,33,0,77,Moderate Traffic,23.9,23.3,23.2,15.5,14.1
2,2022-05-21,Clear / Sunny,30,0,129,Heavy Congestion,16.7,17.1,34.6,17.4,14.2
2,2022-05-25,Clear / Sunny,35,0,113,Low Traffic,25.6,25.6,19,15.5,14.3
2,2022-05-26,Clear / Sunny,32,0,56,Moderate Traffic,23.5,25.4,21.7,15.5,13.9
2,2022-06-06,Thunderstorm,30,42,134,Low Traffic,36.6,30.8,27.1,2.4,3.1
2,2022-06-26,Heavy Rain,26,63,132,Low Traffic,37.7,31.4,25.9,2.1,2.9
2,2022-06-29,Heavy Rain,24,32,127,Heavy Congestion,26.1,24.5,43.7,2.7,3
2,2022-06-30,Thunderstorm,30,106,64,Moderate Traffic,31,31.2,32.7,2.1,3
2,2022-07-02,Heavy Rain,31,45,136,Low Traffic,34.3,33.4,27.2,2.1,3
2,2022-07-07,Heavy Rain,27,83,97,Low Traffic,37.9,29,28.1,2.1,2.9
2,2022-07-13,Heavy Rain,30,57,94,Heavy Congestion,25.5,25.7,43.5,2.5,2.8
2,2022-07-16,Heavy Rain,24,30,109,Moderate Traffic,33.7,30.9,30,2.2,3.2
2,2022-07-21,Heavy Rain,26,41,135,Moderate Traffic,34.3,31.1,29.6,2.1,2.9
2,2022-07-22,Heavy Rain,29,85,160,Moderate Traffic,33.8,31.1,30.4,2,2.7
2,2022-07-23,Thunderstorm,31,49,154,Heavy Congestion,25.9,24.8,44,2.5,2.8
2,2022-07-29,Heavy Rain,31,75,116,Heavy Congestion,24.1,24,46.4,2.7,2.8
2,2022-07-31,Thunderstorm,26,95,117,Moderate Traffic,33.9,31.2,29.8,2.3,2.8
2,2022-08-06,Thunderstorm,25,80,120,Moderate Traffic,35.5,29.9,29.7,2,2.9
2,2022-08-16,Heavy Rain,26,57,147,Low Traffic,38.2,31.5,25,2.1,3.2
2,2022-08-20,Heavy Rain,25,32,65,Low Traffic,36.1,31.5,27.2,2.4,2.8
2,2022-08-24,Heavy Rain,26,75,57,Heavy Congestion,25.7,24.3,44.3,2.7,3
2,2022-09-12,Heavy Rain,26,46,160,Heavy Congestion,24.4,24.2,45.6,2.7,3.1
2,2022-09-13,Heavy Rain,32,84,57,Moderate Traffic,32,32,31,2.1,2.9
2,2022-09-19,Thunderstorm,30,68,120,Moderate Traffic,33.2,32.3,29.4,2.3,2.8
2,2022-09-20,Heavy Rain,27,53,140,Low Traffic,38.7,29.9,26.6,2.1,2.7
2,2022-10-03,Partly Cloudy,28,4,61,Low Traffic,24.1,24.2,21.4,15.8,14.5
2,2022-10-08,Partly Cloudy,25,1,143,Moderate Traffic,23.1,25.7,21.9,14.7,14.6
2,2022-10-10,Pleasant / Cool,22,7,76,Heavy Congestion,10.4,14.6,26.8,25.5,22.7
2,2022-10-13,Pleasant / Cool,31,9,115,Heavy Congestion,11.4,13,24.3,26.6,24.7
2,2022-10-14,Pleasant / Cool,25,0,47,Heavy Congestion,10.6,13.8,23.2,28.6,23.8
2,2022-10-17,Pleasant / Cool,29,6,65,Low Traffic,16.9,19.1,15.7,23.8,24.5
2,2022-10-18,Pleasant / Cool,31,10,61,Moderate Traffic,15.5,19.3,16.9,22.8,25.5
2,2022-10-22,Clear / Sunny,31,3,133,Moderate Traffic,23.4,25.6,21.6,14.2,15.2
2,2022-10-25,Pleasant / Cool,25,3,51,Heavy Congestion,11.5,13.9,24,27.7,22.9
2,2022-10-26,Partly Cloudy,22,1,100,Moderate Traffic,21.1,24.1,23.4,15.1,16.3
2,2022-10-31,Partly Cloudy,30,9,58,Heavy Congestion,16.4,19.6,31.9,16.7,15.4
2,2022-11-05,Partly Cloudy,22,8,66,Low Traffic,25,26,20.9,13.9,14.2
2,2022-11-13,Pleasant / Cool,28,0,151,Low Traffic,18,19.1,15.7,22.7,24.5
2,2022-11-25,Partly Cloudy,27,0,63,Moderate Traffic,23.3,25.6,22.8,13.8,14.5
2,2022-12-01,Pleasant / Cool,10,4,125,Low Traffic,17.4,19.3,15.6,24.5,23.2
2,2022-12-02,Pleasant / Cool,19,4,137,Moderate Traffic,15.7,20.5,16.3,22.9,24.6
2,2022-12-03,Pleasant / Cool,19,3,127,Moderate Traffic,14.2,19,18.1,23.9,24.8
2,2022-12-04,Pleasant / Cool,20,5,144,Moderate Traffic,14.8,19,16.7,23.6,25.9
2,2022-12-07,Pleasant / Cool,12,1,110,Low Traffic,17.4,19.8,16.4,23.1,23.3
2,2022-12-13,Pleasant / Cool,9,5,152,Low Traffic,16.7,20,15.3,22.5,25.5
2,2022-12-18,Pleasant / Cool,20,5,117,Heavy Congestion,10.7,14.7,24.8,27.5,22.3
3,2019-01-12,Pleasant / Cool,17,3,99,Heavy Congestion,11,14,25.6,26.7,22.7
3,2019-01-17,Pleasant / Cool,16,4,133,Low Traffic,16,19,15.9,25.3,23.8
3,2019-01-18,Pleasant / Cool,17,3,60,Low Traffic,17.1,19.2,16,23.1,24.6
3,2019-01-25,Pleasant / Cool,12,2,68,Low Traffic,17.6,19.1,14.4,23.1,25.8
3,2019-01-29,Pleasant / Cool,20,3,151,Moderate Traffic,15.4,19.2,18.1,23.4,23.9
3,2019-02-01,Pleasant / Cool,13,0,130,Heavy Congestion,10.9,13.9,26.6,26.2,22.4
3,2019-02-14,Pleasant / Cool,16,4,117,Low Traffic,17,20.1,15.5,22.1,25.3
3,2019-02-16,Pleasant / Cool,12,1,151,Low Traffic,17,19.8,14.8,24.2,24.2
3,2019-02-19,Pleasant / Cool,8,2,68,Moderate Traffic,15.1,20.7,17.5,23.3,23.4
3,2019-03-09,Clear / Sunny,22,3,141,Low Traffic,25.4,23.8,19.9,14.9,16
3,2019-03-16,Clear / Sunny,26,8,131,Heavy Congestion,15.2,19.6,33.8,16.2,15.2
3,2019-03-18,Partly Cloudy,25,2,114,Moderate Traffic,23.3,25,22.2,14.2,15.3
3,2019-03-22,Pleasant / Cool,32,2,52,Low Traffic,17.7,18.8,15.3,24.6,23.6
3,2019-04-07,Clear / Sunny,32,0,88,Heavy Congestion,16.1,19.6,33.1,16.2,15
3,2019-04-10,Clear / Sunny,32,0,133,Low Traffic,23.9,27.2,20.7,14.1,14.1
3,2019-04-17,Clear / Sunny,35,0,113,Low Traffic,23.2,26.3,20.5,15.4,14.6
3,2019-04-19,Clear / Sunny,32,0,67,Moderate Traffic,22.9,25.4,23.9,13.6,14.2
3,2019-05-01,Clear / Sunny,32,0,80,Low Traffic,24.7,25.5,20.1,13.7,16
3,2019-05-15,Clear / Sunny,36,0,157,Low Traffic,24.6,25.7,18.7,15.1,15.9
3,2019-05-21,Clear / Sunny,35,0,128,Heavy Congestion,14.9,19.9,32.4,18.5,14.3
3,2019-05-26,Clear / Sunny,31,0,80,Low Traffic,26.5,25,19.3,14.7,14.5
3,2019-05-27,Clear / Sunny,36,0,139,Low Traffic,23.5,25.4,21.2,15.8,14.1
3,2019-06-04,Heavy Rain,27,43,75,Moderate Traffic,33.4,31.6,30.2,2.1,2.7
3,2019-06-11,Heavy Rain,30,70,53,Heavy Congestion,25.4,22.6,46.6,2.4,3
3,2019-06-16,Heavy Rain,30,59,145,Heavy Congestion,25.8,23.1,45,2.8,3.3
3,2019-06-19,Heavy Rain,31,96,120,Moderate Traffic,32.2,30.7,31.8,2.1,3.2
3,2019-07-02,Heavy Rain,28,104,144,Heavy Congestion,23.4,24.7,46.1,2.5,3.3
3,2019-07-11,Heavy Rain,27,38,69,Moderate Traffic,32.5,31.4,31.3,2.1,2.7
3,2019-07-13,Heavy Rain,30,72,58,Low Traffic,36.9,33.6,24.7,2.1,2.7
3,2019-07-19,Thunderstorm,30,56,68,Moderate Traffic,35.8,30.2,28.8,2.2,3
3,2019-07-23,Thunderstorm,24,55,81,Low Traffic,34.5,33.4,27.1,2.1,2.9
