trip_id,stand_name,location_id,trip_time,vehicles_available,trips_completed,demand_level
324,CSMT Railway & Metro Station,2,2020-12-05 17:00:00+00,4,78,High Demand
325,Mumbai Central Bus Depot,2,2020-12-27 11:00:00+00,33,55,Low Demand
326,CSMT Railway & Metro Station,2,2020-12-30 17:00:00+00,16,38,Balanced
327,Regal Cinema Colaba Stop,2,2021-01-08 14:00:00+00,5,16,Balanced
328,CSMT Railway & Metro Station,2,2021-02-11 14:00:00+00,2,11,Balanced
329,Regal Cinema Colaba Stop,2,2021-02-13 20:00:00+00,33,29,Low Demand
330,CSMT Railway & Metro Station,2,2021-02-14 20:00:00+00,8,42,Balanced
331,Mumbai Central Bus Depot,2,2021-02-17 14:00:00+00,5,22,Balanced
332,Mumbai Central Bus Depot,2,2021-02-19 14:00:00+00,22,64,Balanced
333,Mumbai Central Bus Depot,2,2021-02-24 11:00:00+00,24,66,Balanced
334,Regal Cinema Colaba Stop,2,2021-02-25 14:00:00+00,7,57,High Demand
335,Mumbai Central Bus Depot,2,2021-03-01 14:00:00+00,32,63,Low Demand
336,CSMT Railway & Metro Station,2,2021-03-07 11:00:00+00,28,71,Low Demand
337,Mumbai Central Bus Depot,2,2021-03-16 11:00:00+00,33,24,Low Demand
338,CSMT Railway & Metro Station,2,2021-03-17 17:00:00+00,6,43,Balanced
339,Regal Cinema Colaba Stop,2,2021-03-20 20:00:00+00,16,53,Balanced
340,CSMT Railway & Metro Station,2,2021-03-31 20:00:00+00,2,30,Balanced
341,CSMT Railway & Metro Station,2,2021-04-19 08:00:00+00,27,62,Low Demand
342,Regal Cinema Colaba Stop,2,2021-04-24 14:00:00+00,15,68,Balanced
343,CSMT Railway & Metro Station,2,2021-04-25 14:00:00+00,16,68,Balanced
344,CSMT Railway & Metro Station,2,2021-05-11 17:00:00+00,28,23,Low Demand
345,Mumbai Central Bus Depot,2,2021-05-15 11:00:00+00,14,53,Balanced
346,CSMT Railway & Metro Station,2,2021-05-18 20:00:00+00,30,68,Low Demand
347,Mumbai Central Bus Depot,2,2021-05-20 11:00:00+00,2,77,High Demand
348,Regal Cinema Colaba Stop,2,2021-05-25 11:00:00+00,13,26,Balanced
349,Regal Cinema Colaba Stop,2,2021-05-30 17:00:00+00,17,45,Balanced
350,Mumbai Central Bus Depot,2,2021-06-06 20:00:00+00,22,80,Balanced
351,Regal Cinema Colaba Stop,2,2021-06-13 11:00:00+00,22,24,Balanced
352,Regal Cinema Colaba Stop,2,2021-06-17 17:00:00+00,20,64,Balanced
353,CSMT Railway & Metro Station,2,2021-07-05 20:00:00+00,26,40,Low Demand
354,CSMT Railway & Metro Station,2,2021-07-15 08:00:00+00,18,35,Balanced
355,Regal Cinema Colaba Stop,2,2021-07-18 11:00:00+00,25,79,Balanced
356,CSMT Railway & Metro Station,2,2021-07-24 08:00:00+00,13,75,Balanced
357,CSMT Railway & Metro Station,2,2021-08-02 08:00:00+00,22,16,Balanced
358,CSMT Railway & Metro Station,2,2021-08-12 20:00:00+00,34,30,Low Demand
359,CSMT Railway & Metro Station,2,2021-08-23 08:00:00+00,24,67,Balanced
360,CSMT Railway & Metro Station,2,2021-08-26 11:00:00+00,22,58,Balanced
361,Mumbai Central Bus Depot,2,2021-08-27 08:00:00+00,18,79,Balanced
362,Regal Cinema Colaba Stop,2,2021-09-09 20:00:00+00,2,18,Balanced
363,Regal Cinema Colaba Stop,2,2021-09-17 17:00:00+00,6,29,Balanced
364,Mumbai Central Bus Depot,2,2021-09-26 17:00:00+00,30,61,Low Demand
365,Mumbai Central Bus Depot,2,2021-10-07 08:00:00+00,21,21,Balanced
366,Mumbai Central Bus Depot,2,2021-10-09 17:00:00+00,3,70,High Demand
367,CSMT Railway & Metro Station,2,2021-10-18 14:00:00+00,11,25,Balanced
368,CSMT Railway & Metro Station,2,2021-10-28 20:00:00+00,12,33,Balanced
369,Mumbai Central Bus Depot,2,2021-11-03 20:00:00+00,6,47,Balanced
370,CSMT Railway & Metro Station,2,2021-11-08 14:00:00+00,17,22,Balanced
371,CSMT Railway & Metro Station,2,2021-11-19 11:00:00+00,22,41,Balanced
372,Mumbai Central Bus Depot,2,2021-12-06 11:00:00+00,6,19,Balanced
373,Regal Cinema Colaba Stop,2,2021-12-07 20:00:00+00,3,61,High Demand
374,Mumbai Central Bus Depot,2,2021-12-12 20:00:00+00,11,56,Balanced
375,Regal Cinema Colaba Stop,2,2021-12-14 20:00:00+00,20,27,Balanced
376,Regal Cinema Colaba Stop,2,2021-12-27 11:00:00+00,32,55,Low Demand
377,CSMT Railway & Metro Station,2,2022-01-06 08:00:00+00,22,23,Balanced
378,Mumbai Central Bus Depot,2,2022-01-20 20:00:00+00,24,54,Balanced
379,Regal Cinema Colaba Stop,2,2022-02-21 20:00:00+00,3,46,Balanced
380,Mumbai Central Bus Depot,2,2022-02-22 11:00:00+00,32,71,Low Demand
381,Regal Cinema Colaba Stop,2,2022-03-11 20:00:00+00,28,29,Low Demand
382,CSMT Railway & Metro Station,2,2022-03-14 20:00:00+00,34,25,Low Demand
383,CSMT Railway & Metro Station,2,2022-03-17 20:00:00+00,29,76,Low Demand
384,Mumbai Central Bus Depot,2,2022-03-19 20:00:00+00,16,71,Balanced
385,Regal Cinema Colaba Stop,2,2022-03-30 14:00:00+00,28,42,Low Demand
386,Regal Cinema Colaba Stop,2,2022-04-13 17:00:00+00,25,45,Balanced
387,CSMT Railway & Metro Station,2,2022-04-14 17:00:00+00,28,80,Low Demand
388,Regal Cinema Colaba Stop,2,2022-04-24 08:00:00+00,16,67,Balanced
389,CSMT Railway & Metro Station,2,2022-04-26 08:00:00+00,34,61,Low Demand
390,Regal Cinema Colaba Stop,2,2022-05-13 17:00:00+00,35,46,Low Demand
391,Regal Cinema Colaba Stop,2,2022-05-16 11:00:00+00,33,66,Low Demand
392,Mumbai Central Bus Depot,2,2022-05-18 20:00:00+00,14,14,Balanced
393,Mumbai Central Bus Depot,2,2022-05-26 08:00:00+00,27,55,Low Demand
394,Mumbai Central Bus Depot,2,2022-06-01 20:00:00+00,24,54,Balanced
395,CSMT Railway & Metro Station,2,2022-06-02 14:00:00+00,14,68,Balanced
396,CSMT Railway & Metro Station,2,2022-06-03 20:00:00+00,18,32,Balanced
397,Mumbai Central Bus Depot,2,2022-06-08 20:00:00+00,18,66,Balanced
398,Mumbai Central Bus Depot,2,2022-06-09 20:00:00+00,17,53,Balanced
399,Regal Cinema Colaba Stop,2,2022-06-10 17:00:00+00,31,13,Low Demand
400,Mumbai Central Bus Depot,2,2022-07-04 11:00:00+00,14,40,Balanced
401,CSMT Railway & Metro Station,2,2022-07-06 11:00:00+00,14,41,Balanced
402,Regal Cinema Colaba Stop,2,2022-07-12 17:00:00+00,2,79,High Demand
403,Mumbai Central Bus Depot,2,2022-07-13 17:00:00+00,22,73,Balanced
404,Mumbai Central Bus Depot,2,2022-07-14 20:00:00+00,33,33,Low Demand
405,Mumbai Central Bus Depot,2,2022-07-15 20:00:00+00,27,38,Low Demand
406,Regal Cinema Colaba Stop,2,2022-07-20 08:00:00+00,24,60,Balanced
407,Mumbai Central Bus Depot,2,2022-07-21 11:00:00+00,9,76,High Demand
408,Mumbai Central Bus Depot,2,2022-08-08 14:00:00+00,13,26,Balanced
409,CSMT Railway & Metro Station,2,2022-08-09 11:00:00+00,19,40,Balanced
410,CSMT Railway & Metro Station,2,2022-08-11 11:00:00+00,11,70,Balanced
411,Regal Cinema Colaba Stop,2,2022-08-15 20:00:00+00,22,72,Balanced
412,Mumbai Central Bus Depot,2,2022-08-29 14:00:00+00,3,62,High Demand
413,CSMT Railway & Metro Station,2,2022-08-31 20:00:00+00,13,46,Balanced
414,Regal Cinema Colaba Stop,2,2022-09-05 17:00:00+00,20,69,Balanced
415,Regal Cinema Colaba Stop,2,2022-09-23 14:00:00+00,35,67,Low Demand
416,CSMT Railway & Metro Station,2,2022-09-29 08:00:00+00,12,60,Balanced
417,CSMT Railway & Metro Station,2,2022-10-02 20:00:00+00,3,60,High Demand
418,Mumbai Central Bus Depot,2,2022-10-04 08:00:00+00,11,20,Balanced
419,CSMT Railway & Metro Station,2,2022-10-06 14:00:00+00,17,46,Balanced
420,Mumbai Central Bus Depot,2,2022-10-13 17:00:00+00,19,80,Balanced
421,CSMT Railway & Metro Station,2,2022-10-15 20:00:00+00,31,65,Low Demand
422,Mumbai Central Bus Depot,2,2022-11-01 17:00:00+00,2,65,High Demand
423,Mumbai Central Bus Depot,2,2022-11-07 17:00:00+00,17,30,Balanced
424,CSMT Railway & Metro Station,2,2022-12-02 08:00:00+00,8,46,Balanced
425,Regal Cinema Colaba Stop,2,2022-12-12 17:00:00+00,4,52,High Demand
426,Mumbai Central Bus Depot,2,2022-12-20 14:00:00+00,2,25,Balanced
427,Mumbai Central Bus Depot,2,2022-12-21 11:00:00+00,30,41,Low Demand
428,Mumbai Central Bus Depot,2,2022-12-27 17:00:00+00,21,51,Balanced
429,ISBT Main Bus Terminal,3,2019-01-07 11:00:00+00,22,11,Balanced
430,Central Station Transit Hub,3,2019-01-22 08:00:00+00,24,29,Balanced
431,ISBT Main Bus Terminal,3,2019-01-27 14:00:00+00,14,12,Balanced
432,ISBT Main Bus Terminal,3,2019-01-31 17:00:00+00,20,79,Balanced
433,Central Station Transit Hub,3,2019-02-08 20:00:00+00,6,77,High Demand
434,Central Station Transit Hub,3,2019-02-18 20:00:00+00,22,18,Balanced
435,Central Station Transit Hub,3,2019-03-05 11:00:00+00,33,34,Low Demand
436,ISBT Main Bus Terminal,3,2019-03-16 11:00:00+00,7,69,High Demand
437,ISBT Main Bus Terminal,3,2019-03-20 17:00:00+00,5,44,Balanced
438,ISBT Main Bus Terminal,3,2019-04-02 20:00:00+00,8,55,High Demand
439,ISBT Main Bus Terminal,3,2019-04-13 14:00:00+00,25,62,Balanced
440,ISBT Main Bus Terminal,3,2019-04-21 14:00:00+00,30,67,Low Demand
441,Central Station Transit Hub,3,2019-04-22 08:00:00+00,20,12,Balanced
442,Central Station Transit Hub,3,2019-04-24 14:00:00+00,21,38,Balanced
443,Central Station Transit Hub,3,2019-04-28 14:00:00+00,8,14,Balanced
444,Central Station Transit Hub,3,2019-05-02 11:00:00+00,18,48,Balanced
445,ISBT Main Bus Terminal,3,2019-05-05 08:00:00+00,32,32,Low Demand
446,Central Station Transit Hub,3,2019-05-07 20:00:00+00,21,14,Balanced
447,Central Station Transit Hub,3,2019-05-16 11:00:00+00,26,16,Low Demand
448,Central Station Transit Hub,3,2019-06-21 08:00:00+00,28,64,Low Demand
449,Central Station Transit Hub,3,2019-07-03 11:00:00+00,25,29,Balanced
450,Central Station Transit Hub,3,2019-07-05 08:00:00+00,17,28,Balanced
451,Central Station Transit Hub,3,2019-07-06 14:00:00+00,23,24,Balanced
452,ISBT Main Bus Terminal,3,2019-07-16 08:00:00+00,35,15,Low Demand
453,ISBT Main Bus Terminal,3,2019-07-23 08:00:00+00,19,56,Balanced
454,ISBT Main Bus Terminal,3,2019-07-24 08:00:00+00,26,39,Low Demand
455,Central Station Transit Hub,3,2019-07-25 20:00:00+00,22,72,Balanced
456,Central Station Transit Hub,3,2019-07-26 20:00:00+00,13,35,Balanced
457,Central Station Transit Hub,3,2019-07-29 08:00:00+00,17,77,Balanced
458,ISBT Main Bus Terminal,3,2019-08-06 20:00:00+00,5,42,Balanced
459,ISBT Main Bus Terminal,3,2019-08-07 08:00:00+00,16,29,Balanced
460,ISBT Main Bus Terminal,3,2019-08-14 11:00:00+00,17,29,Balanced
461,ISBT Main Bus Terminal,3,2019-08-26 11:00:00+00,11,30,Balanced
462,Central Station Transit Hub,3,2019-08-29 08:00:00+00,22,28,Balanced
463,ISBT Main Bus Terminal,3,2019-09-01 17:00:00+00,21,66,Balanced
464,ISBT Main Bus Terminal,3,2019-09-10 20:00:00+00,16,39,Balanced
465,ISBT Main Bus Terminal,3,2019-09-25 14:00:00+00,16,35,Balanced
466,ISBT Main Bus Terminal,3,2019-09-28 17:00:00+00,22,68,Balanced
467,ISBT Main Bus Terminal,3,2019-09-29 17:00:00+00,4,58,High Demand
468,Central Station Transit Hub,3,2019-10-02 20:00:00+00,35,23,Low Demand
469,ISBT Main Bus Terminal,3,2019-10-06 20:00:00+00,4,59,High Demand
470,Central Station Transit Hub,3,2019-10-25 20:00:00+00,27,62,Low Demand
471,ISBT Main Bus Terminal,3,2019-10-29 11:00:00+00,7,42,Balanced
472,Central Station Transit Hub,3,2019-11-10 20:00:00+00,26,80,Low Demand
473,Central Station Transit Hub,3,2019-11-13 20:00:00+00,12,28,Balanced
474,Central Station Transit Hub,3,2019-11-27 20:00:00+00,33,40,Low Demand
475,Central Station Transit Hub,3,2019-12-04 14:00:00+00,5,33,Balanced
476,ISBT Main Bus Terminal,3,2019-12-08 20:00:00+00,23,21,Balanced
477,ISBT Main Bus Terminal,3,2019-12-20 08:00:00+00,22,57,Balanced
478,ISBT Main Bus Terminal,3,2019-12-21 08:00:00+00,6,47,Balanced
479,ISBT Main Bus Terminal,3,2019-12-24 14:00:00+00,35,36,Low Demand
480,ISBT Main Bus Terminal,3,2019-12-30 17:00:00+00,29,50,Low Demand
481,ISBT Main Bus Terminal,3,2020-01-03 20:00:00+00,35,73,Low Demand
482,Central Station Transit Hub,3,2020-01-08 08:00:00+00,3,69,High Demand
483,Central Station Transit Hub,3,2020-01-13 17:00:00+00,23,54,Balanced
484,Central Station Transit Hub,3,2020-02-02 08:00:00+00,32,29,Low Demand
485,ISBT Main Bus Terminal,3,2020-02-04 20:00:00+00,31,62,Low Demand
486,ISBT Main Bus Terminal,3,2020-02-05 08:00:00+00,22,78,Balanced
487,Central Station Transit Hub,3,2020-02-09 14:00:00+00,11,45,Balanced
488,ISBT Main Bus Terminal,3,2020-02-20 08:00:00+00,28,21,Low Demand
489,ISBT Main Bus Terminal,3,2020-02-24 11:00:00+00,13,24,Balanced
490,Central Station Transit Hub,3,2020-03-02 11:00:00+00,23,71,Balanced
491,Central Station Transit Hub,3,2020-03-07 20:00:00+00,15,14,Balanced
492,Central Station Transit Hub,3,2020-03-12 20:00:00+00,23,69,Balanced
493,ISBT Main Bus Terminal,3,2020-03-13 08:00:00+00,3,49,Balanced
494,Central Station Transit Hub,3,2020-03-24 20:00:00+00,15,79,Balanced
495,Central Station Transit Hub,3,2020-04-21 17:00:00+00,7,69,High Demand
496,ISBT Main Bus Terminal,3,2020-04-27 11:00:00+00,25,60,Balanced
497,ISBT Main Bus Terminal,3,2020-04-29 14:00:00+00,31,72,Low Demand
498,Central Station Transit Hub,3,2020-05-19 17:00:00+00,23,36,Balanced
499,ISBT Main Bus Terminal,3,2020-05-29 20:00:00+00,9,69,High Demand
500,ISBT Main Bus Terminal,3,2020-06-23 14:00:00+00,29,54,Low Demand
501,Central Station Transit Hub,3,2020-06-24 20:00:00+00,34,61,Low Demand
502,ISBT Main Bus Terminal,3,2020-06-26 08:00:00+00,5,10,Balanced
503,Central Station Transit Hub,3,2020-06-30 08:00:00+00,29,60,Low Demand
504,Central Station Transit Hub,3,2020-07-13 11:00:00+00,2,19,Balanced
505,Central Station Transit Hub,3,2020-07-16 17:00:00+00,7,27,Balanced
506,ISBT Main Bus Terminal,3,2020-08-06 20:00:00+00,25,24,Balanced
507,Central Station Transit Hub,3,2020-08-08 08:00:00+00,35,45,Low Demand
508,Central Station Transit Hub,3,2020-08-11 08:00:00+00,32,19,Low Demand
509,Central Station Transit Hub,3,2020-08-16 20:00:00+00,32,68,Low Demand
510,ISBT Main Bus Terminal,3,2020-08-21 14:00:00+00,12,14,Balanced
511,ISBT Main Bus Terminal,3,2020-09-13 11:00:00+00,25,32,Balanced
512,Central Station Transit Hub,3,2020-09-18 14:00:00+00,11,29,Balanced
513,Central Station Transit Hub,3,2020-10-05 20:00:00+00,26,59,Low Demand
514,ISBT Main Bus Terminal,3,2020-10-08 08:00:00+00,30,58,Low Demand
515,Central Station Transit Hub,3,2020-10-10 08:00:00+00,24,65,Balanced
516,Central Station Transit Hub,3,2020-10-25 14:00:00+00,2,18,Balanced
517,Central Station Transit Hub,3,2020-11-04 11:00:00+00,9,21,Balanced
518,ISBT Main Bus Terminal,3,2020-11-05 11:00:00+00,13,24,Balanced
519,ISBT Main Bus Terminal,3,2020-11-09 17:00:00+00,29,51,Low Demand
520,ISBT Main Bus Terminal,3,2020-11-15 14:00:00+00,13,66,Balanced
521,ISBT Main Bus Terminal,3,2020-11-17 11:00:00+00,13,72,Balanced
522,ISBT Main Bus Terminal,3,2020-12-22 14:00:00+00,27,17,Low Demand
523,ISBT Main Bus Terminal,3,2020-12-24 08:00:00+00,23,20,Balanced
524,ISBT Main Bus Terminal,3,2020-12-30 11:00:00+00,26,23,Low Demand
525,ISBT Main Bus Terminal,3,2021-01-16 08:00:00+00,5,53,High Demand
526,Central Station Transit Hub,3,2021-01-24 11:00:00+00,6,14,Balanced
527,Central Station Transit Hub,3,2021-01-28 20:00:00+00,17,26,Balanced
528,ISBT Main Bus Terminal,3,2021-01-31 08:00:00+00,12,18,Balanced
529,ISBT Main Bus Terminal,3,2021-02-09 17:00:00+00,9,79,High Demand
530,Central Station Transit Hub,3,2021-02-22 08:00:00+00,8,58,High Demand
531,ISBT Main Bus Terminal,3,2021-03-02 17:00:00+00,10,36,Balanced
532,ISBT Main Bus Terminal,3,2021-03-18 08:00:00+00,34,38,Low Demand
533,Central Station Transit Hub,3,2021-03-26 17:00:00+00,12,15,Balanced
534,Central Station Transit Hub,3,2021-04-01 17:00:00+00,8,16,Balanced
535,Central Station Transit Hub,3,2021-04-02 11:00:00+00,3,72,High Demand
536,Central Station Transit Hub,3,2021-04-10 11:00:00+00,22,39,Balanced
537,Central Station Transit Hub,3,2021-04-13 17:00:00+00,6,70,High Demand
538,Central Station Transit Hub,3,2021-05-07 11:00:00+00,7,62,High Demand
539,Central Station Transit Hub,3,2021-05-08 17:00:00+00,32,69,Low Demand
540,Central Station Transit Hub,3,2021-05-15 20:00:00+00,2,63,High Demand
541,ISBT Main Bus Terminal,3,2021-05-16 08:00:00+00,34,14,Low Demand
542,ISBT Main Bus Terminal,3,2021-05-30 08:00:00+00,21,30,Balanced
543,Central Station Transit Hub,3,2021-06-01 20:00:00+00,31,69,Low Demand
544,Central Station Transit Hub,3,2021-06-03 17:00:00+00,25,69,Balanced
545,ISBT Main Bus Terminal,3,2021-06-19 20:00:00+00,5,24,Balanced
546,Central Station Transit Hub,3,2021-07-04 11:00:00+00,22,55,Balanced
547,ISBT Main Bus Terminal,3,2021-07-05 20:00:00+00,19,16,Balanced
548,Central Station Transit Hub,3,2021-07-17 08:00:00+00,31,21,Low Demand
549,Central Station Transit Hub,3,2021-07-19 14:00:00+00,8,31,Balanced
550,Central Station Transit Hub,3,2021-07-23 20:00:00+00,20,63,Balanced
551,Central Station Transit Hub,3,2021-07-24 20:00:00+00,32,54,Low Demand
552,Central Station Transit Hub,3,2021-08-12 14:00:00+00,18,39,Balanced
553,Central Station Transit Hub,3,2021-08-14 08:00:00+00,24,46,Balanced
554,ISBT Main Bus Terminal,3,2021-08-17 20:00:00+00,13,32,Balanced
555,ISBT Main Bus Terminal,3,2021-09-05 17:00:00+00,11,68,Balanced
556,Central Station Transit Hub,3,2021-09-06 11:00:00+00,34,52,Low Demand
557,Central Station Transit Hub,3,2021-09-09 20:00:00+00,30,53,Low Demand
558,Central Station Transit Hub,3,2021-09-12 11:00:00+00,21,13,Balanced
559,Central Station Transit Hub,3,2021-09-21 14:00:00+00,3,20,Balanced
560,ISBT Main Bus Terminal,3,2021-09-30 14:00:00+00,11,64,Balanced
561,Central Station Transit Hub,3,2021-10-05 20:00:00+00,15,66,Balanced
562,Central Station Transit Hub,3,2021-10-11 17:00:00+00,7,28,Balanced
563,Central Station Transit Hub,3,2021-10-14 14:00:00+00,26,21,Low Demand
564,Central Station Transit Hub,3,2021-10-21 11:00:00+00,26,47,Low Demand
565,Central Station Transit Hub,3,2021-11-01 17:00:00+00,20,63,Balanced
566,Central Station Transit Hub,3,2021-11-03 11:00:00+00,9,45,Balanced
567,ISBT Main Bus Terminal,3,2021-11-05 20:00:00+00,32,65,Low Demand
568,Central Station Transit Hub,3,2021-11-06 17:00:00+00,25,75,Balanced
569,ISBT Main Bus Terminal,3,2021-11-18 08:00:00+00,20,77,Balanced
570,Central Station Transit Hub,3,2021-12-10 11:00:00+00,15,29,Balanced
571,Central Station Transit Hub,3,2021-12-16 20:00:00+00,28,68,Low Demand
572,Central Station Transit Hub,3,2021-12-17 08:00:00+00,3,71,High Demand
573,ISBT Main Bus Terminal,3,2021-12-22 20:00:00+00,13,48,Balanced
574,Central Station Transit Hub,3,2021-12-26 11:00:00+00,21,26,Balanced
575,Central Station Transit Hub,3,2021-12-28 17:00:00+00,6,12,Balanced
576,Central Station Transit Hub,3,2022-01-11 11:00:00+00,13,54,Balanced
577,Central Station Transit Hub,3,2022-01-18 20:00:00+00,34,18,Low Demand
578,Central Station Transit Hub,3,2022-01-25 20:00:00+00,8,37,Balanced
579,ISBT Main Bus Terminal,3,2022-01-26 17:00:00+00,13,66,Balanced
580,Central Station Transit Hub,3,2022-01-30 17:00:00+00,34,39,Low Demand
581,Central Station Transit Hub,3,2022-02-18 17:00:00+00,6,70,High Demand
582,Central Station Transit Hub,3,2022-02-19 14:00:00+00,2,72,High Demand
583,Central Station Transit Hub,3,2022-02-27 11:00:00+00,25,35,Balanced
584,Central Station Transit Hub,3,2022-03-02 08:00:00+00,29,73,Low Demand
585,ISBT Main Bus Terminal,3,2022-03-25 17:00:00+00,11,48,Balanced
586,Central Station Transit Hub,3,2022-04-06 20:00:00+00,4,65,High Demand
587,ISBT Main Bus Terminal,3,2022-04-07 08:00:00+00,30,50,Low Demand
588,ISBT Main Bus Terminal,3,2022-04-08 17:00:00+00,4,14,Balanced
589,ISBT Main Bus Terminal,3,2022-04-12 11:00:00+00,29,27,Low Demand
590,ISBT Main Bus Terminal,3,2022-05-10 17:00:00+00,5,41,Balanced
591,ISBT Main Bus Terminal,3,2022-05-14 08:00:00+00,9,53,High Demand
592,ISBT Main Bus Terminal,3,2022-06-06 11:00:00+00,6,78,High Demand
593,Central Station Transit Hub,3,2022-06-13 20:00:00+00,23,44,Balanced
594,ISBT Main Bus Terminal,3,2022-07-02 20:00:00+00,15,69,Balanced
595,Central Station Transit Hub,3,2022-07-06 17:00:00+00,35,35,Low Demand
596,Central Station Transit Hub,3,2022-08-07 17:00:00+00,5,20,Balanced
597,Central Station Transit Hub,3,2022-08-11 14:00:00+00,27,27,Low Demand
598,Central Station Transit Hub,3,2022-08-29 11:00:00+00,8,32,Balanced
599,ISBT Main Bus Terminal,3,2022-09-02 08:00:00+00,25,24,Balanced
600,ISBT Main Bus Terminal,3,2022-09-06 11:00:00+00,32,57,Low Demand
601,Central Station Transit Hub,3,2022-09-09 20:00:00+00,5,40,Balanced
602,Central Station Transit Hub,3,2022-09-14 08:00:00+00,30,59,Low Demand
603,ISBT Main Bus Terminal,3,2022-09-16 14:00:00+00,7,40,Balanced
604,ISBT Main Bus Terminal,3,2022-09-18 11:00:00+00,22,62,Balanced
605,ISBT Main Bus Terminal,3,2022-09-25 14:00:00+00,8,30,Balanced
606,ISBT Main Bus Terminal,3,2022-10-15 11:00:00+00,22,67,Balanced
607,Central Station Transit Hub,3,2022-10-25 20:00:00+00,3,12,Balanced
608,Central Station Transit Hub,3,2022-10-26 20:00:00+00,7,69,High Demand
609,Central Station Transit Hub,3,2022-11-04 08:00:00+00,35,65,Low Demand
610,Central Station Transit Hub,3,2022-11-06 17:00:00+00,16,36,Balanced
611,ISBT Main Bus Terminal,3,2022-11-08 14:00:00+00,33,58,Low Demand
612,Central Station Transit Hub,3,2022-11-10 20:00:00+00,20,34,Balanced
613,ISBT Main Bus Terminal,3,2022-11-17 14:00:00+00,7,11,Balanced
614,Central Station Transit Hub,3,2022-11-19 17:00:00+00,26,64,Low Demand
615,Central Station Transit Hub,3,2022-11-26 20:00:00+00,2,42,Balanced
616,Central Station Transit Hub,3,2022-11-29 14:00:00+00,4,32,Balanced
617,Central Station Transit Hub,3,2022-12-02 17:00:00+00,7,50,Balanced
618,ISBT Main Bus Terminal,3,2022-12-07 17:00:00+00,25,65,Balanced
619,ISBT Main Bus Terminal,3,2022-12-09 20:00:00+00,35,50,Low Demand
620,ISBT Main Bus Terminal,3,2022-12-14 20:00:00+00,5,34,Balanced
621,Central Station Transit Hub,3,2022-12-21 17:00:00+00,30,55,Low Demand
622,ISBT Main Bus Terminal,3,2022-12-22 20:00:00+00,31,73,Low Demand
623,Central Station Transit Hub,4,2019-01-04 08:00:00+00,28,19,Low Demand
624,ISBT Main Bus Terminal,4,2019-01-10 08:00:00+00,25,23,Balanced
625,Central Station Transit Hub,4,2019-01-17 20:00:00+00,23,15,Balanced
626,Central Station Transit Hub,4,2019-01-19 14:00:00+00,15,16,Balanced
627,Central Station Transit Hub,4,2019-02-05 11:00:00+00,21,72,Balanced
628,Central Station Transit Hub,4,2019-02-08 20:00:00+00,24,22,Balanced
629,ISBT Main Bus Terminal,4,2019-02-12 17:00:00+00,29,21,Low Demand
630,ISBT Main Bus Terminal,4,2019-03-01 17:00:00+00,11,26,Balanced
631,Central Station Transit Hub,4,2019-03-08 20:00:00+00,34,64,Low Demand
