trip_id,trip_date,trip_hour,location_id,city,state,stand_name,vehicles_available,trips_completed,demand_level
293,2020-06-23,14,2,Mumbai,Maharastra,CSMT Railway & Metro Station,26,33,Low Demand
294,2020-07-13,17,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,17,70,Balanced
295,2020-07-16,8,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,35,28,Low Demand
296,2020-07-20,11,2,Mumbai,Maharastra,CSMT Railway & Metro Station,10,15,Balanced
297,2020-07-22,17,2,Mumbai,Maharastra,CSMT Railway & Metro Station,11,43,Balanced
298,2020-07-29,20,2,Mumbai,Maharastra,Mumbai Central Bus Depot,2,76,High Demand
299,2020-08-04,8,2,Mumbai,Maharastra,CSMT Railway & Metro Station,8,46,Balanced
300,2020-08-05,14,2,Mumbai,Maharastra,Mumbai Central Bus Depot,18,59,Balanced
301,2020-08-15,11,2,Mumbai,Maharastra,CSMT Railway & Metro Station,32,44,Low Demand
302,2020-08-16,8,2,Mumbai,Maharastra,Mumbai Central Bus Depot,21,49,Balanced
303,2020-08-21,11,2,Mumbai,Maharastra,Mumbai Central Bus Depot,30,51,Low Demand
304,2020-08-30,8,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,12,18,Balanced
305,2020-09-03,20,2,Mumbai,Maharastra,CSMT Railway & Metro Station,13,34,Balanced
306,2020-09-04,11,2,Mumbai,Maharastra,CSMT Railway & Metro Station,17,14,Balanced
307,2020-09-06,11,2,Mumbai,Maharastra,Mumbai Central Bus Depot,25,69,Balanced
308,2020-09-14,20,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,24,54,Balanced
309,2020-09-16,8,2,Mumbai,Maharastra,Mumbai Central Bus Depot,3,59,High Demand
310,2020-09-18,11,2,Mumbai,Maharastra,CSMT Railway & Metro Station,16,36,Balanced
311,2020-09-25,11,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,2,38,Balanced
312,2020-09-29,14,2,Mumbai,Maharastra,Mumbai Central Bus Depot,26,54,Low Demand
313,2020-10-07,14,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,20,48,Balanced
314,2020-10-15,14,2,Mumbai,Maharastra,CSMT Railway & Metro Station,11,76,Balanced
315,2020-10-17,20,2,Mumbai,Maharastra,Mumbai Central Bus Depot,22,27,Balanced
316,2020-10-20,14,2,Mumbai,Maharastra,Mumbai Central Bus Depot,27,59,Low Demand
317,2020-10-23,11,2,Mumbai,Maharastra,Mumbai Central Bus Depot,16,78,Balanced
318,2020-10-26,14,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,21,31,Balanced
319,2020-10-28,11,2,Mumbai,Maharastra,Mumbai Central Bus Depot,8,70,High Demand
320,2020-11-13,17,2,Mumbai,Maharastra,CSMT Railway & Metro Station,6,70,High Demand
321,2020-11-14,20,2,Mumbai,Maharastra,CSMT Railway & Metro Station,26,77,Low Demand
322,2020-11-17,11,2,Mumbai,Maharastra,CSMT Railway & Metro Station,23,62,Balanced
323,2020-11-18,17,2,Mumbai,Maharastra,CSMT Railway & Metro Station,22,33,Balanced
324,2020-12-05,17,2,Mumbai,Maharastra,CSMT Railway & Metro Station,4,78,High Demand
325,2020-12-27,11,2,Mumbai,Maharastra,Mumbai Central Bus Depot,33,55,Low Demand
326,2020-12-30,17,2,Mumbai,Maharastra,CSMT Railway & Metro Station,16,38,Balanced
327,2021-01-08,14,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,5,16,Balanced
328,2021-02-11,14,2,Mumbai,Maharastra,CSMT Railway & Metro Station,2,11,Balanced
329,2021-02-13,20,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,33,29,Low Demand
330,2021-02-14,20,2,Mumbai,Maharastra,CSMT Railway & Metro Station,8,42,Balanced
331,2021-02-17,14,2,Mumbai,Maharastra,Mumbai Central Bus Depot,5,22,Balanced
332,2021-02-19,14,2,Mumbai,Maharastra,Mumbai Central Bus Depot,22,64,Balanced
333,2021-02-24,11,2,Mumbai,Maharastra,Mumbai Central Bus Depot,24,66,Balanced
334,2021-02-25,14,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,7,57,High Demand
335,2021-03-01,14,2,Mumbai,Maharastra,Mumbai Central Bus Depot,32,63,Low Demand
336,2021-03-07,11,2,Mumbai,Maharastra,CSMT Railway & Metro Station,28,71,Low Demand
337,2021-03-16,11,2,Mumbai,Maharastra,Mumbai Central Bus Depot,33,24,Low Demand
338,2021-03-17,17,2,Mumbai,Maharastra,CSMT Railway & Metro Station,6,43,Balanced
339,2021-03-20,20,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,16,53,Balanced
340,2021-03-31,20,2,Mumbai,Maharastra,CSMT Railway & Metro Station,2,30,Balanced
341,2021-04-19,8,2,Mumbai,Maharastra,CSMT Railway & Metro Station,27,62,Low Demand
342,2021-04-24,14,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,15,68,Balanced
343,2021-04-25,14,2,Mumbai,Maharastra,CSMT Railway & Metro Station,16,68,Balanced
344,2021-05-11,17,2,Mumbai,Maharastra,CSMT Railway & Metro Station,28,23,Low Demand
345,2021-05-15,11,2,Mumbai,Maharastra,Mumbai Central Bus Depot,14,53,Balanced
346,2021-05-18,20,2,Mumbai,Maharastra,CSMT Railway & Metro Station,30,68,Low Demand
347,2021-05-20,11,2,Mumbai,Maharastra,Mumbai Central Bus Depot,2,77,High Demand
348,2021-05-25,11,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,13,26,Balanced
349,2021-05-30,17,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,17,45,Balanced
350,2021-06-06,20,2,Mumbai,Maharastra,Mumbai Central Bus Depot,22,80,Balanced
351,2021-06-13,11,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,22,24,Balanced
352,2021-06-17,17,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,20,64,Balanced
353,2021-07-05,20,2,Mumbai,Maharastra,CSMT Railway & Metro Station,26,40,Low Demand
354,2021-07-15,8,2,Mumbai,Maharastra,CSMT Railway & Metro Station,18,35,Balanced
355,2021-07-18,11,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,25,79,Balanced
356,2021-07-24,8,2,Mumbai,Maharastra,CSMT Railway & Metro Station,13,75,Balanced
357,2021-08-02,8,2,Mumbai,Maharastra,CSMT Railway & Metro Station,22,16,Balanced
358,2021-08-12,20,2,Mumbai,Maharastra,CSMT Railway & Metro Station,34,30,Low Demand
359,2021-08-23,8,2,Mumbai,Maharastra,CSMT Railway & Metro Station,24,67,Balanced
360,2021-08-26,11,2,Mumbai,Maharastra,CSMT Railway & Metro Station,22,58,Balanced
361,2021-08-27,8,2,Mumbai,Maharastra,Mumbai Central Bus Depot,18,79,Balanced
362,2021-09-09,20,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,2,18,Balanced
363,2021-09-17,17,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,6,29,Balanced
364,2021-09-26,17,2,Mumbai,Maharastra,Mumbai Central Bus Depot,30,61,Low Demand
365,2021-10-07,8,2,Mumbai,Maharastra,Mumbai Central Bus Depot,21,21,Balanced
366,2021-10-09,17,2,Mumbai,Maharastra,Mumbai Central Bus Depot,3,70,High Demand
367,2021-10-18,14,2,Mumbai,Maharastra,CSMT Railway & Metro Station,11,25,Balanced
368,2021-10-28,20,2,Mumbai,Maharastra,CSMT Railway & Metro Station,12,33,Balanced
369,2021-11-03,20,2,Mumbai,Maharastra,Mumbai Central Bus Depot,6,47,Balanced
370,2021-11-08,14,2,Mumbai,Maharastra,CSMT Railway & Metro Station,17,22,Balanced
371,2021-11-19,11,2,Mumbai,Maharastra,CSMT Railway & Metro Station,22,41,Balanced
372,2021-12-06,11,2,Mumbai,Maharastra,Mumbai Central Bus Depot,6,19,Balanced
373,2021-12-07,20,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,3,61,High Demand
374,2021-12-12,20,2,Mumbai,Maharastra,Mumbai Central Bus Depot,11,56,Balanced
375,2021-12-14,20,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,20,27,Balanced
376,2021-12-27,11,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,32,55,Low Demand
377,2022-01-06,8,2,Mumbai,Maharastra,CSMT Railway & Metro Station,22,23,Balanced
378,2022-01-20,20,2,Mumbai,Maharastra,Mumbai Central Bus Depot,24,54,Balanced
379,2022-02-21,20,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,3,46,Balanced
380,2022-02-22,11,2,Mumbai,Maharastra,Mumbai Central Bus Depot,32,71,Low Demand
381,2022-03-11,20,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,28,29,Low Demand
382,2022-03-14,20,2,Mumbai,Maharastra,CSMT Railway & Metro Station,34,25,Low Demand
383,2022-03-17,20,2,Mumbai,Maharastra,CSMT Railway & Metro Station,29,76,Low Demand
384,2022-03-19,20,2,Mumbai,Maharastra,Mumbai Central Bus Depot,16,71,Balanced
385,2022-03-30,14,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,28,42,Low Demand
386,2022-04-13,17,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,25,45,Balanced
387,2022-04-14,17,2,Mumbai,Maharastra,CSMT Railway & Metro Station,28,80,Low Demand
388,2022-04-24,8,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,16,67,Balanced
389,2022-04-26,8,2,Mumbai,Maharastra,CSMT Railway & Metro Station,34,61,Low Demand
390,2022-05-13,17,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,35,46,Low Demand
391,2022-05-16,11,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,33,66,Low Demand
392,2022-05-18,20,2,Mumbai,Maharastra,Mumbai Central Bus Depot,14,14,Balanced
393,2022-05-26,8,2,Mumbai,Maharastra,Mumbai Central Bus Depot,27,55,Low Demand
394,2022-06-01,20,2,Mumbai,Maharastra,Mumbai Central Bus Depot,24,54,Balanced
395,2022-06-02,14,2,Mumbai,Maharastra,CSMT Railway & Metro Station,14,68,Balanced
396,2022-06-03,20,2,Mumbai,Maharastra,CSMT Railway & Metro Station,18,32,Balanced
397,2022-06-08,20,2,Mumbai,Maharastra,Mumbai Central Bus Depot,18,66,Balanced
398,2022-06-09,20,2,Mumbai,Maharastra,Mumbai Central Bus Depot,17,53,Balanced
399,2022-06-10,17,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,31,13,Low Demand
400,2022-07-04,11,2,Mumbai,Maharastra,Mumbai Central Bus Depot,14,40,Balanced
401,2022-07-06,11,2,Mumbai,Maharastra,CSMT Railway & Metro Station,14,41,Balanced
402,2022-07-12,17,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,2,79,High Demand
403,2022-07-13,17,2,Mumbai,Maharastra,Mumbai Central Bus Depot,22,73,Balanced
404,2022-07-14,20,2,Mumbai,Maharastra,Mumbai Central Bus Depot,33,33,Low Demand
405,2022-07-15,20,2,Mumbai,Maharastra,Mumbai Central Bus Depot,27,38,Low Demand
406,2022-07-20,8,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,24,60,Balanced
407,2022-07-21,11,2,Mumbai,Maharastra,Mumbai Central Bus Depot,9,76,High Demand
408,2022-08-08,14,2,Mumbai,Maharastra,Mumbai Central Bus Depot,13,26,Balanced
409,2022-08-09,11,2,Mumbai,Maharastra,CSMT Railway & Metro Station,19,40,Balanced
410,2022-08-11,11,2,Mumbai,Maharastra,CSMT Railway & Metro Station,11,70,Balanced
411,2022-08-15,20,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,22,72,Balanced
412,2022-08-29,14,2,Mumbai,Maharastra,Mumbai Central Bus Depot,3,62,High Demand
413,2022-08-31,20,2,Mumbai,Maharastra,CSMT Railway & Metro Station,13,46,Balanced
414,2022-09-05,17,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,20,69,Balanced
415,2022-09-23,14,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,35,67,Low Demand
416,2022-09-29,8,2,Mumbai,Maharastra,CSMT Railway & Metro Station,12,60,Balanced
417,2022-10-02,20,2,Mumbai,Maharastra,CSMT Railway & Metro Station,3,60,High Demand
418,2022-10-04,8,2,Mumbai,Maharastra,Mumbai Central Bus Depot,11,20,Balanced
419,2022-10-06,14,2,Mumbai,Maharastra,CSMT Railway & Metro Station,17,46,Balanced
420,2022-10-13,17,2,Mumbai,Maharastra,Mumbai Central Bus Depot,19,80,Balanced
421,2022-10-15,20,2,Mumbai,Maharastra,CSMT Railway & Metro Station,31,65,Low Demand
422,2022-11-01,17,2,Mumbai,Maharastra,Mumbai Central Bus Depot,2,65,High Demand
423,2022-11-07,17,2,Mumbai,Maharastra,Mumbai Central Bus Depot,17,30,Balanced
424,2022-12-02,8,2,Mumbai,Maharastra,CSMT Railway & Metro Station,8,46,Balanced
425,2022-12-12,17,2,Mumbai,Maharastra,Regal Cinema Colaba Stop,4,52,High Demand
426,2022-12-20,14,2,Mumbai,Maharastra,Mumbai Central Bus Depot,2,25,Balanced
427,2022-12-21,11,2,Mumbai,Maharastra,Mumbai Central Bus Depot,30,41,Low Demand
428,2022-12-27,17,2,Mumbai,Maharastra,Mumbai Central Bus Depot,21,51,Balanced
429,2019-01-07,11,3,Lonavala,Maharastra,ISBT Main Bus Terminal,22,11,Balanced
430,2019-01-22,8,3,Lonavala,Maharastra,Central Station Transit Hub,24,29,Balanced
431,2019-01-27,14,3,Lonavala,Maharastra,ISBT Main Bus Terminal,14,12,Balanced
432,2019-01-31,17,3,Lonavala,Maharastra,ISBT Main Bus Terminal,20,79,Balanced
433,2019-02-08,20,3,Lonavala,Maharastra,Central Station Transit Hub,6,77,High Demand
434,2019-02-18,20,3,Lonavala,Maharastra,Central Station Transit Hub,22,18,Balanced
435,2019-03-05,11,3,Lonavala,Maharastra,Central Station Transit Hub,33,34,Low Demand
436,2019-03-16,11,3,Lonavala,Maharastra,ISBT Main Bus Terminal,7,69,High Demand
437,2019-03-20,17,3,Lonavala,Maharastra,ISBT Main Bus Terminal,5,44,Balanced
438,2019-04-02,20,3,Lonavala,Maharastra,ISBT Main Bus Terminal,8,55,High Demand
439,2019-04-13,14,3,Lonavala,Maharastra,ISBT Main Bus Terminal,25,62,Balanced
440,2019-04-21,14,3,Lonavala,Maharastra,ISBT Main Bus Terminal,30,67,Low Demand
441,2019-04-22,8,3,Lonavala,Maharastra,Central Station Transit Hub,20,12,Balanced
442,2019-04-24,14,3,Lonavala,Maharastra,Central Station Transit Hub,21,38,Balanced
443,2019-04-28,14,3,Lonavala,Maharastra,Central Station Transit Hub,8,14,Balanced
444,2019-05-02,11,3,Lonavala,Maharastra,Central Station Transit Hub,18,48,Balanced
445,2019-05-05,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,32,32,Low Demand
446,2019-05-07,20,3,Lonavala,Maharastra,Central Station Transit Hub,21,14,Balanced
447,2019-05-16,11,3,Lonavala,Maharastra,Central Station Transit Hub,26,16,Low Demand
448,2019-06-21,8,3,Lonavala,Maharastra,Central Station Transit Hub,28,64,Low Demand
449,2019-07-03,11,3,Lonavala,Maharastra,Central Station Transit Hub,25,29,Balanced
450,2019-07-05,8,3,Lonavala,Maharastra,Central Station Transit Hub,17,28,Balanced
451,2019-07-06,14,3,Lonavala,Maharastra,Central Station Transit Hub,23,24,Balanced
452,2019-07-16,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,35,15,Low Demand
453,2019-07-23,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,19,56,Balanced
454,2019-07-24,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,26,39,Low Demand
455,2019-07-25,20,3,Lonavala,Maharastra,Central Station Transit Hub,22,72,Balanced
456,2019-07-26,20,3,Lonavala,Maharastra,Central Station Transit Hub,13,35,Balanced
457,2019-07-29,8,3,Lonavala,Maharastra,Central Station Transit Hub,17,77,Balanced
458,2019-08-06,20,3,Lonavala,Maharastra,ISBT Main Bus Terminal,5,42,Balanced
459,2019-08-07,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,16,29,Balanced
460,2019-08-14,11,3,Lonavala,Maharastra,ISBT Main Bus Terminal,17,29,Balanced
461,2019-08-26,11,3,Lonavala,Maharastra,ISBT Main Bus Terminal,11,30,Balanced
462,2019-08-29,8,3,Lonavala,Maharastra,Central Station Transit Hub,22,28,Balanced
463,2019-09-01,17,3,Lonavala,Maharastra,ISBT Main Bus Terminal,21,66,Balanced
464,2019-09-10,20,3,Lonavala,Maharastra,ISBT Main Bus Terminal,16,39,Balanced
465,2019-09-25,14,3,Lonavala,Maharastra,ISBT Main Bus Terminal,16,35,Balanced
466,2019-09-28,17,3,Lonavala,Maharastra,ISBT Main Bus Terminal,22,68,Balanced
467,2019-09-29,17,3,Lonavala,Maharastra,ISBT Main Bus Terminal,4,58,High Demand
468,2019-10-02,20,3,Lonavala,Maharastra,Central Station Transit Hub,35,23,Low Demand
469,2019-10-06,20,3,Lonavala,Maharastra,ISBT Main Bus Terminal,4,59,High Demand
470,2019-10-25,20,3,Lonavala,Maharastra,Central Station Transit Hub,27,62,Low Demand
471,2019-10-29,11,3,Lonavala,Maharastra,ISBT Main Bus Terminal,7,42,Balanced
472,2019-11-10,20,3,Lonavala,Maharastra,Central Station Transit Hub,26,80,Low Demand
473,2019-11-13,20,3,Lonavala,Maharastra,Central Station Transit Hub,12,28,Balanced
474,2019-11-27,20,3,Lonavala,Maharastra,Central Station Transit Hub,33,40,Low Demand
475,2019-12-04,14,3,Lonavala,Maharastra,Central Station Transit Hub,5,33,Balanced
476,2019-12-08,20,3,Lonavala,Maharastra,ISBT Main Bus Terminal,23,21,Balanced
477,2019-12-20,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,22,57,Balanced
478,2019-12-21,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,6,47,Balanced
479,2019-12-24,14,3,Lonavala,Maharastra,ISBT Main Bus Terminal,35,36,Low Demand
480,2019-12-30,17,3,Lonavala,Maharastra,ISBT Main Bus Terminal,29,50,Low Demand
481,2020-01-03,20,3,Lonavala,Maharastra,ISBT Main Bus Terminal,35,73,Low Demand
482,2020-01-08,8,3,Lonavala,Maharastra,Central Station Transit Hub,3,69,High Demand
483,2020-01-13,17,3,Lonavala,Maharastra,Central Station Transit Hub,23,54,Balanced
484,2020-02-02,8,3,Lonavala,Maharastra,Central Station Transit Hub,32,29,Low Demand
485,2020-02-04,20,3,Lonavala,Maharastra,ISBT Main Bus Terminal,31,62,Low Demand
486,2020-02-05,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,22,78,Balanced
487,2020-02-09,14,3,Lonavala,Maharastra,Central Station Transit Hub,11,45,Balanced
488,2020-02-20,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,28,21,Low Demand
489,2020-02-24,11,3,Lonavala,Maharastra,ISBT Main Bus Terminal,13,24,Balanced
490,2020-03-02,11,3,Lonavala,Maharastra,Central Station Transit Hub,23,71,Balanced
491,2020-03-07,20,3,Lonavala,Maharastra,Central Station Transit Hub,15,14,Balanced
492,2020-03-12,20,3,Lonavala,Maharastra,Central Station Transit Hub,23,69,Balanced
493,2020-03-13,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,3,49,Balanced
494,2020-03-24,20,3,Lonavala,Maharastra,Central Station Transit Hub,15,79,Balanced
495,2020-04-21,17,3,Lonavala,Maharastra,Central Station Transit Hub,7,69,High Demand
496,2020-04-27,11,3,Lonavala,Maharastra,ISBT Main Bus Terminal,25,60,Balanced
497,2020-04-29,14,3,Lonavala,Maharastra,ISBT Main Bus Terminal,31,72,Low Demand
498,2020-05-19,17,3,Lonavala,Maharastra,Central Station Transit Hub,23,36,Balanced
499,2020-05-29,20,3,Lonavala,Maharastra,ISBT Main Bus Terminal,9,69,High Demand
500,2020-06-23,14,3,Lonavala,Maharastra,ISBT Main Bus Terminal,29,54,Low Demand
501,2020-06-24,20,3,Lonavala,Maharastra,Central Station Transit Hub,34,61,Low Demand
502,2020-06-26,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,5,10,Balanced
503,2020-06-30,8,3,Lonavala,Maharastra,Central Station Transit Hub,29,60,Low Demand
504,2020-07-13,11,3,Lonavala,Maharastra,Central Station Transit Hub,2,19,Balanced
505,2020-07-16,17,3,Lonavala,Maharastra,Central Station Transit Hub,7,27,Balanced
506,2020-08-06,20,3,Lonavala,Maharastra,ISBT Main Bus Terminal,25,24,Balanced
507,2020-08-08,8,3,Lonavala,Maharastra,Central Station Transit Hub,35,45,Low Demand
508,2020-08-11,8,3,Lonavala,Maharastra,Central Station Transit Hub,32,19,Low Demand
509,2020-08-16,20,3,Lonavala,Maharastra,Central Station Transit Hub,32,68,Low Demand
510,2020-08-21,14,3,Lonavala,Maharastra,ISBT Main Bus Terminal,12,14,Balanced
511,2020-09-13,11,3,Lonavala,Maharastra,ISBT Main Bus Terminal,25,32,Balanced
512,2020-09-18,14,3,Lonavala,Maharastra,Central Station Transit Hub,11,29,Balanced
513,2020-10-05,20,3,Lonavala,Maharastra,Central Station Transit Hub,26,59,Low Demand
514,2020-10-08,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,30,58,Low Demand
515,2020-10-10,8,3,Lonavala,Maharastra,Central Station Transit Hub,24,65,Balanced
516,2020-10-25,14,3,Lonavala,Maharastra,Central Station Transit Hub,2,18,Balanced
517,2020-11-04,11,3,Lonavala,Maharastra,Central Station Transit Hub,9,21,Balanced
518,2020-11-05,11,3,Lonavala,Maharastra,ISBT Main Bus Terminal,13,24,Balanced
519,2020-11-09,17,3,Lonavala,Maharastra,ISBT Main Bus Terminal,29,51,Low Demand
520,2020-11-15,14,3,Lonavala,Maharastra,ISBT Main Bus Terminal,13,66,Balanced
521,2020-11-17,11,3,Lonavala,Maharastra,ISBT Main Bus Terminal,13,72,Balanced
522,2020-12-22,14,3,Lonavala,Maharastra,ISBT Main Bus Terminal,27,17,Low Demand
523,2020-12-24,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,23,20,Balanced
524,2020-12-30,11,3,Lonavala,Maharastra,ISBT Main Bus Terminal,26,23,Low Demand
525,2021-01-16,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,5,53,High Demand
526,2021-01-24,11,3,Lonavala,Maharastra,Central Station Transit Hub,6,14,Balanced
527,2021-01-28,20,3,Lonavala,Maharastra,Central Station Transit Hub,17,26,Balanced
528,2021-01-31,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,12,18,Balanced
529,2021-02-09,17,3,Lonavala,Maharastra,ISBT Main Bus Terminal,9,79,High Demand
530,2021-02-22,8,3,Lonavala,Maharastra,Central Station Transit Hub,8,58,High Demand
531,2021-03-02,17,3,Lonavala,Maharastra,ISBT Main Bus Terminal,10,36,Balanced
532,2021-03-18,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,34,38,Low Demand
533,2021-03-26,17,3,Lonavala,Maharastra,Central Station Transit Hub,12,15,Balanced
534,2021-04-01,17,3,Lonavala,Maharastra,Central Station Transit Hub,8,16,Balanced
535,2021-04-02,11,3,Lonavala,Maharastra,Central Station Transit Hub,3,72,High Demand
536,2021-04-10,11,3,Lonavala,Maharastra,Central Station Transit Hub,22,39,Balanced
537,2021-04-13,17,3,Lonavala,Maharastra,Central Station Transit Hub,6,70,High Demand
538,2021-05-07,11,3,Lonavala,Maharastra,Central Station Transit Hub,7,62,High Demand
539,2021-05-08,17,3,Lonavala,Maharastra,Central Station Transit Hub,32,69,Low Demand
540,2021-05-15,20,3,Lonavala,Maharastra,Central Station Transit Hub,2,63,High Demand
541,2021-05-16,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,34,14,Low Demand
542,2021-05-30,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,21,30,Balanced
543,2021-06-01,20,3,Lonavala,Maharastra,Central Station Transit Hub,31,69,Low Demand
544,2021-06-03,17,3,Lonavala,Maharastra,Central Station Transit Hub,25,69,Balanced
545,2021-06-19,20,3,Lonavala,Maharastra,ISBT Main Bus Terminal,5,24,Balanced
546,2021-07-04,11,3,Lonavala,Maharastra,Central Station Transit Hub,22,55,Balanced
547,2021-07-05,20,3,Lonavala,Maharastra,ISBT Main Bus Terminal,19,16,Balanced
548,2021-07-17,8,3,Lonavala,Maharastra,Central Station Transit Hub,31,21,Low Demand
549,2021-07-19,14,3,Lonavala,Maharastra,Central Station Transit Hub,8,31,Balanced
550,2021-07-23,20,3,Lonavala,Maharastra,Central Station Transit Hub,20,63,Balanced
551,2021-07-24,20,3,Lonavala,Maharastra,Central Station Transit Hub,32,54,Low Demand
552,2021-08-12,14,3,Lonavala,Maharastra,Central Station Transit Hub,18,39,Balanced
553,2021-08-14,8,3,Lonavala,Maharastra,Central Station Transit Hub,24,46,Balanced
554,2021-08-17,20,3,Lonavala,Maharastra,ISBT Main Bus Terminal,13,32,Balanced
555,2021-09-05,17,3,Lonavala,Maharastra,ISBT Main Bus Terminal,11,68,Balanced
556,2021-09-06,11,3,Lonavala,Maharastra,Central Station Transit Hub,34,52,Low Demand
557,2021-09-09,20,3,Lonavala,Maharastra,Central Station Transit Hub,30,53,Low Demand
558,2021-09-12,11,3,Lonavala,Maharastra,Central Station Transit Hub,21,13,Balanced
559,2021-09-21,14,3,Lonavala,Maharastra,Central Station Transit Hub,3,20,Balanced
560,2021-09-30,14,3,Lonavala,Maharastra,ISBT Main Bus Terminal,11,64,Balanced
561,2021-10-05,20,3,Lonavala,Maharastra,Central Station Transit Hub,15,66,Balanced
562,2021-10-11,17,3,Lonavala,Maharastra,Central Station Transit Hub,7,28,Balanced
563,2021-10-14,14,3,Lonavala,Maharastra,Central Station Transit Hub,26,21,Low Demand
564,2021-10-21,11,3,Lonavala,Maharastra,Central Station Transit Hub,26,47,Low Demand
565,2021-11-01,17,3,Lonavala,Maharastra,Central Station Transit Hub,20,63,Balanced
566,2021-11-03,11,3,Lonavala,Maharastra,Central Station Transit Hub,9,45,Balanced
567,2021-11-05,20,3,Lonavala,Maharastra,ISBT Main Bus Terminal,32,65,Low Demand
568,2021-11-06,17,3,Lonavala,Maharastra,Central Station Transit Hub,25,75,Balanced
569,2021-11-18,8,3,Lonavala,Maharastra,ISBT Main Bus Terminal,20,77,Balanced
570,2021-12-10,11,3,Lonavala,Maharastra,Central Station Transit Hub,15,29,Balanced
571,2021-12-16,20,3,Lonavala,Maharastra,Central Station Transit Hub,28,68,Low Demand
572,2021-12-17,8,3,Lonavala,Maharastra,Central Station Transit Hub,3,71,High Demand
573,2021-12-22,20,3,Lonavala,Maharastra,ISBT Main Bus Terminal,13,48,Balanced
574,2021-12-26,11,3,Lonavala,Maharastra,Central Station Transit Hub,21,26,Balanced
