booking_id,location_id,booking_date,booking_time,status,entry_fee_inr,visit_duration_min,wait_time_min,surge_multiplier
2516,123,2022-06-24,12:00:00,Completed,0,131,6,2.4
2517,124,2020-06-29,17:00:00,No-Show,30,77,40,2.1
2518,125,2020-06-03,09:00:00,Completed,500,49,42,1.3
2519,126,2022-03-01,15:00:00,Completed,0,149,41,2.4
2520,127,2020-03-13,11:00:00,No-Show,500,58,35,2.3
2521,128,2022-04-18,18:00:00,Completed,200,47,22,2.0
2522,129,2020-02-03,17:00:00,Completed,50,117,6,1.6
2523,130,2022-04-28,14:00:00,Completed,0,81,21,1.3
2524,131,2020-03-19,16:00:00,No-Show,0,162,23,2.1
2525,132,2022-06-13,16:00:00,Completed,30,104,30,1.8
2526,133,2020-05-19,12:00:00,Completed,350,171,11,2.1
2527,134,2022-03-27,17:00:00,Completed,0,40,31,1.3
2528,135,2020-04-11,11:00:00,Cancelled,350,64,13,1.5
2529,136,2019-06-05,12:00:00,No-Show,100,58,15,1.9
2530,137,2021-01-22,16:00:00,Completed,500,136,22,1.9
2531,138,2020-01-21,09:00:00,Completed,200,57,31,1.2
2532,139,2020-02-28,11:00:00,Completed,500,170,27,1.0
2533,140,2020-05-07,11:00:00,Cancelled,500,156,7,2.0
2534,141,2020-06-10,17:00:00,Completed,30,137,38,1.7
2535,142,2021-01-05,10:00:00,No-Show,30,51,39,2.4
2536,143,2021-06-04,12:00:00,Completed,0,34,18,1.7
2537,144,2022-02-09,11:00:00,No-Show,50,137,40,2.1
2538,145,2019-04-22,09:00:00,Completed,350,47,13,1.9
2539,146,2022-01-20,13:00:00,No-Show,30,50,38,2.3
2540,147,2022-06-10,18:00:00,Completed,30,164,33,2.3
2541,148,2021-01-30,11:00:00,Completed,0,95,24,2.2
2542,149,2022-05-24,12:00:00,Completed,350,118,37,2.0
2543,150,2019-04-21,09:00:00,No-Show,350,31,6,1.7
2544,151,2021-05-06,10:00:00,Completed,0,165,5,1.4
2545,152,2022-03-12,15:00:00,Completed,500,95,38,1.5
2546,1,2021-03-04,18:00:00,Completed,500,89,38,2.0
2547,2,2022-06-14,19:00:00,Cancelled,30,44,38,1.6
2548,3,2019-06-21,08:00:00,No-Show,350,54,41,1.0
2549,4,2022-04-16,08:00:00,Completed,350,104,37,1.4
2550,5,2020-02-24,14:00:00,Cancelled,350,147,16,1.5
2551,6,2019-06-02,19:00:00,Cancelled,500,87,25,1.6
2552,7,2020-03-13,14:00:00,Completed,500,121,35,2.3
2553,8,2022-05-15,17:00:00,Completed,500,135,36,2.3
2554,9,2021-06-15,16:00:00,Completed,350,114,28,1.8
2555,10,2019-03-03,08:00:00,Completed,100,120,41,1.6
2556,11,2022-03-27,12:00:00,Cancelled,50,111,25,1.6
2557,12,2021-05-16,08:00:00,Completed,100,45,14,1.7
2558,13,2020-02-23,12:00:00,Cancelled,50,135,32,2.3
2559,14,2019-04-11,18:00:00,Cancelled,350,46,23,2.1
2560,15,2021-06-26,13:00:00,Completed,50,84,12,1.9
2561,16,2019-02-18,18:00:00,Completed,500,84,14,1.5
2562,17,2020-01-06,09:00:00,Completed,500,110,24,1.2
2563,18,2021-01-15,12:00:00,Completed,500,153,35,2.1
2564,19,2021-06-19,16:00:00,Cancelled,30,39,14,2.2
2565,20,2020-04-22,10:00:00,No-Show,50,146,24,1.4
2566,21,2021-02-28,16:00:00,Completed,200,55,14,1.3
2567,22,2020-06-27,17:00:00,Cancelled,350,172,9,1.2
2568,23,2022-01-07,13:00:00,Completed,350,122,19,1.7
2569,24,2020-01-09,12:00:00,Completed,0,124,40,1.2
2570,25,2019-05-10,19:00:00,Cancelled,100,63,17,1.2
2571,26,2022-02-04,16:00:00,No-Show,30,44,26,1.7
2572,27,2020-04-12,14:00:00,Completed,200,106,41,2.2
2573,28,2020-05-06,10:00:00,Completed,500,95,12,1.8
2574,29,2021-05-16,10:00:00,No-Show,30,168,17,1.8
2575,30,2019-05-30,10:00:00,Completed,500,142,41,1.5
2576,31,2021-02-18,17:00:00,Completed,350,146,22,1.4
2577,32,2020-06-10,19:00:00,No-Show,0,146,42,1.9
2578,33,2020-01-13,08:00:00,Completed,350,137,6,2.4
2579,34,2020-01-11,08:00:00,No-Show,0,150,43,2.5
2580,35,2019-02-26,14:00:00,No-Show,30,54,40,2.1
2581,36,2022-01-12,13:00:00,Cancelled,100,178,42,1.2
2582,37,2021-04-12,14:00:00,Completed,30,153,42,2.0
2583,38,2021-01-01,12:00:00,No-Show,0,42,6,2.0
2584,39,2021-02-18,19:00:00,Completed,50,104,27,1.0
2585,40,2021-02-08,15:00:00,Completed,500,65,5,1.2
2586,41,2022-04-28,11:00:00,Completed,50,62,22,1.3
2587,42,2019-04-30,19:00:00,Completed,200,89,39,1.1
2588,43,2020-05-13,11:00:00,Completed,100,62,33,2.3
2589,44,2019-02-27,12:00:00,Cancelled,500,35,21,1.1
2590,45,2021-02-06,13:00:00,No-Show,0,138,18,1.4
2591,46,2019-06-07,10:00:00,Completed,50,118,22,1.6
2592,47,2022-02-26,12:00:00,Cancelled,500,144,23,2.1
2593,48,2019-05-02,10:00:00,No-Show,50,167,17,1.7
2594,49,2022-06-14,08:00:00,Completed,350,46,28,2.1
2595,50,2021-05-05,15:00:00,Completed,350,142,40,1.0
2596,51,2019-02-18,13:00:00,No-Show,200,179,13,2.2
2597,52,2019-05-24,13:00:00,Completed,500,162,36,1.4
2598,53,2019-05-02,13:00:00,Completed,500,171,16,2.4
2599,54,2022-01-16,10:00:00,Completed,0,133,6,1.1
2600,55,2021-01-30,19:00:00,Cancelled,0,75,41,1.6
2601,56,2019-04-26,13:00:00,Completed,0,130,28,1.5
2602,57,2019-06-11,14:00:00,Completed,50,78,37,1.5
2603,58,2019-05-04,11:00:00,No-Show,100,151,30,1.3
2604,59,2019-04-11,10:00:00,Completed,0,88,11,1.0
2605,60,2021-05-16,16:00:00,No-Show,0,104,9,1.9
2606,61,2022-03-16,16:00:00,Completed,0,169,44,1.7
2607,62,2022-03-15,19:00:00,Cancelled,50,63,35,1.8
2608,63,2022-02-12,18:00:00,No-Show,30,80,35,1.6
2609,64,2019-01-30,14:00:00,Completed,30,60,29,1.8
2610,65,2019-01-16,11:00:00,Completed,100,100,27,1.2
2611,66,2022-01-30,16:00:00,Cancelled,100,177,22,2.4
2612,67,2020-05-02,13:00:00,No-Show,500,157,14,2.1
2613,68,2022-05-10,12:00:00,Completed,350,34,32,2.2
2614,69,2020-01-08,17:00:00,Completed,200,122,44,2.3
2615,70,2020-03-31,11:00:00,No-Show,30,132,42,1.9
2616,71,2021-06-23,11:00:00,No-Show,200,85,21,1.8
2617,72,2022-04-11,12:00:00,No-Show,0,148,12,1.2
2618,73,2019-06-25,11:00:00,Completed,0,44,5,1.3
2619,74,2021-04-23,15:00:00,No-Show,100,107,43,2.1
2620,75,2020-04-24,18:00:00,Cancelled,350,179,41,1.6
2621,76,2020-04-28,14:00:00,Completed,200,108,44,1.1
2622,77,2022-03-18,11:00:00,Completed,100,96,21,2.1
2623,78,2022-04-20,10:00:00,Completed,350,131,6,1.9
2624,79,2020-03-23,15:00:00,Completed,350,123,38,2.1
2625,80,2022-03-24,17:00:00,No-Show,0,129,19,1.7
2626,81,2019-05-27,16:00:00,Completed,0,35,22,2.2
2627,82,2021-04-01,16:00:00,Completed,100,152,13,2.2
2628,83,2019-05-30,11:00:00,Completed,500,114,11,1.8
2629,84,2020-06-14,16:00:00,Completed,350,129,23,2.5
2630,85,2019-05-28,15:00:00,Cancelled,500,158,28,1.4
2631,86,2019-06-19,10:00:00,No-Show,0,128,7,2.2
2632,87,2022-01-20,11:00:00,Completed,50,167,28,2.2
2633,88,2021-03-28,18:00:00,Completed,350,49,16,1.1
2634,89,2022-05-19,17:00:00,Completed,350,102,9,1.5
2635,90,2020-05-21,17:00:00,Completed,0,131,35,2.5
2636,91,2022-05-06,13:00:00,Completed,200,159,39,1.5
2637,92,2019-05-27,10:00:00,Completed,30,117,22,1.4
2638,93,2021-02-21,09:00:00,Cancelled,200,155,41,2.2
2639,94,2020-06-27,09:00:00,Completed,30,94,10,1.9
2640,95,2022-03-17,09:00:00,Completed,50,69,30,1.6
2641,96,2022-04-21,16:00:00,No-Show,100,177,38,2.3
2642,97,2019-05-04,14:00:00,Completed,500,114,42,1.9
2643,98,2019-01-24,19:00:00,Cancelled,500,93,37,1.2
2644,99,2021-04-30,16:00:00,Cancelled,100,132,15,1.5
2645,100,2021-06-18,19:00:00,Completed,100,119,25,2.5
2646,101,2019-02-27,10:00:00,Completed,350,48,35,1.3
2647,102,2021-01-12,11:00:00,Cancelled,500,135,24,2.1
2648,103,2022-06-11,09:00:00,No-Show,500,174,18,1.7
2649,104,2020-03-30,14:00:00,Completed,30,176,44,2.4
2650,105,2022-01-11,11:00:00,Cancelled,100,156,33,1.2
2651,106,2020-04-05,10:00:00,Completed,350,166,25,2.0
2652,107,2022-05-11,09:00:00,Completed,30,160,7,1.9
2653,108,2019-05-25,13:00:00,Completed,100,57,5,2.4
2654,109,2020-05-06,10:00:00,No-Show,200,68,17,1.9
2655,110,2021-06-03,18:00:00,Completed,200,105,23,1.1
2656,111,2021-05-03,14:00:00,Completed,50,78,12,1.7
2657,112,2022-03-21,16:00:00,Completed,200,96,34,2.4
2658,113,2020-03-17,17:00:00,Cancelled,50,74,28,1.4
2659,114,2019-02-23,12:00:00,Completed,50,87,15,1.1
2660,115,2022-04-29,10:00:00,Completed,350,93,13,2.1
2661,116,2021-03-18,14:00:00,Completed,0,62,20,1.8
2662,117,2022-01-15,14:00:00,Completed,100,35,19,2.4
2663,118,2021-01-16,13:00:00,Completed,500,178,6,2.0
2664,119,2019-02-09,09:00:00,Completed,350,62,15,1.0
2665,120,2020-03-12,10:00:00,Completed,100,153,30,1.9
2666,121,2019-06-24,19:00:00,Completed,350,30,11,1.3
2667,122,2019-01-24,10:00:00,Completed,350,82,35,2.3
2668,123,2022-01-07,12:00:00,Completed,0,75,43,2.3
2669,124,2019-04-08,19:00:00,Cancelled,50,31,13,1.8
2670,125,2022-05-16,09:00:00,Completed,200,103,28,1.7
2671,126,2022-05-02,13:00:00,Completed,0,128,30,1.1
2672,127,2022-06-23,08:00:00,No-Show,100,117,14,2.1
2673,128,2021-03-20,13:00:00,No-Show,50,51,14,1.4
2674,129,2021-04-27,11:00:00,Cancelled,0,130,8,2.0
2675,130,2021-03-06,18:00:00,Completed,100,64,17,1.5
2676,131,2021-03-01,14:00:00,Cancelled,100,105,38,2.4
2677,132,2019-05-02,09:00:00,Completed,50,106,31,1.6
2678,133,2022-04-26,12:00:00,Completed,200,45,8,1.9
2679,134,2022-05-03,11:00:00,Cancelled,500,31,14,1.4
2680,135,2022-04-28,16:00:00,Completed,350,62,17,1.0
2681,136,2020-04-15,08:00:00,Cancelled,50,142,27,1.8
2682,137,2019-05-23,11:00:00,Completed,100,165,31,1.5
2683,138,2022-05-21,12:00:00,Completed,100,32,12,1.1
2684,139,2022-03-22,14:00:00,Completed,100,72,6,1.1
2685,140,2020-05-07,12:00:00,Completed,500,89,33,1.4
2686,141,2019-03-19,11:00:00,Completed,500,142,34,1.1
2687,142,2019-06-14,10:00:00,Cancelled,500,161,16,1.2
2688,143,2019-01-24,11:00:00,No-Show,200,122,7,2.3
2689,144,2022-04-06,12:00:00,Completed,30,43,8,1.4
2690,145,2021-02-16,12:00:00,Completed,500,155,40,2.2
2691,146,2021-04-04,16:00:00,Completed,100,30,36,2.3
2692,147,2022-02-11,13:00:00,Completed,350,74,7,2.0
2693,148,2020-04-10,12:00:00,Cancelled,200,175,9,2.2
2694,149,2020-01-22,12:00:00,Completed,0,65,40,1.2
2695,150,2019-03-04,13:00:00,Cancelled,200,159,27,1.1
2696,151,2019-04-28,13:00:00,Completed,350,51,40,2.3
2697,152,2020-06-08,09:00:00,Completed,100,34,38,1.5
2698,1,2019-03-20,14:00:00,Cancelled,200,177,33,1.3
2699,2,2021-02-25,19:00:00,Completed,500,166,35,2.2
2700,3,2021-02-28,13:00:00,Completed,30,98,39,1.8
2701,4,2020-02-01,12:00:00,Completed,0,59,15,1.8
2702,5,2019-04-10,11:00:00,Cancelled,200,41,22,2.4
2703,6,2022-05-21,09:00:00,No-Show,50,161,34,2.2
2704,7,2021-06-27,11:00:00,Completed,500,59,17,2.4
2705,8,2020-04-04,19:00:00,No-Show,350,168,14,1.2
2706,9,2022-06-13,16:00:00,Completed,0,149,5,1.4
2707,10,2021-04-22,11:00:00,Completed,100,80,39,2.2
2708,11,2022-06-16,18:00:00,Completed,500,84,40,2.5
2709,12,2021-04-28,12:00:00,Completed,200,146,9,1.1
2710,13,2022-06-15,16:00:00,Cancelled,50,69,24,1.5
2711,14,2019-05-01,10:00:00,Completed,0,99,19,2.4
2712,15,2020-03-02,11:00:00,Completed,30,112,39,2.4
2713,16,2020-02-17,13:00:00,Completed,500,88,20,1.6
2714,17,2020-04-25,12:00:00,No-Show,350,159,21,2.3
2715,18,2022-04-12,18:00:00,Completed,350,75,16,2.2
2716,19,2019-03-13,14:00:00,Completed,50,82,26,1.9
2717,20,2020-05-26,09:00:00,Completed,100,145,9,2.5
2718,21,2019-04-29,08:00:00,Completed,200,140,29,2.5
2719,22,2019-02-03,14:00:00,Cancelled,200,79,32,1.8
2720,23,2019-06-25,08:00:00,Cancelled,200,124,5,2.4
2721,24,2019-05-04,17:00:00,Cancelled,200,47,39,1.2
2722,25,2020-06-24,08:00:00,Completed,0,134,17,1.3
2723,26,2019-05-11,17:00:00,Completed,500,132,22,1.6
2724,27,2022-01-30,18:00:00,No-Show,0,110,43,2.3
2725,28,2020-04-29,11:00:00,Completed,50,160,29,1.8
2726,29,2022-05-01,19:00:00,No-Show,350,105,22,1.6
2727,30,2022-04-13,15:00:00,Completed,50,107,35,1.2
2728,31,2020-03-13,09:00:00,No-Show,0,34,8,1.3
2729,32,2019-03-11,08:00:00,Completed,100,84,41,2.0
2730,33,2021-01-30,09:00:00,Cancelled,100,47,19,2.5
2731,34,2020-02-03,12:00:00,Completed,100,172,37,2.1
2732,35,2020-01-08,17:00:00,Completed,500,129,41,1.0
2733,36,2021-04-06,17:00:00,Completed,350,73,9,1.9
2734,37,2021-03-06,13:00:00,Cancelled,30,77,15,1.5
2735,38,2021-01-19,14:00:00,Completed,30,57,37,1.7
2736,39,2019-01-18,09:00:00,No-Show,30,85,22,1.9
2737,40,2021-02-13,10:00:00,No-Show,0,32,35,2.3
2738,41,2020-01-28,10:00:00,Completed,500,156,43,2.4
2739,42,2019-01-13,16:00:00,No-Show,200,70,40,1.4
2740,43,2022-04-01,14:00:00,No-Show,350,32,22,1.4
2741,44,2020-02-06,11:00:00,Completed,50,108,41,1.7
2742,45,2022-04-23,17:00:00,Completed,0,81,12,1.1
2743,46,2019-05-17,19:00:00,Cancelled,30,151,23,1.2
2744,47,2020-03-19,14:00:00,No-Show,500,139,41,2.3
2745,48,2022-02-02,09:00:00,Cancelled,100,48,23,1.6
2746,49,2019-04-10,16:00:00,No-Show,200,71,14,1.4
2747,50,2022-04-05,16:00:00,Completed,0,146,27,1.3
2748,51,2021-04-26,17:00:00,Completed,0,37,36,1.5
2749,52,2021-02-27,16:00:00,Completed,0,149,12,2.4
2750,53,2022-04-19,12:00:00,Completed,30,109,5,1.4
2751,54,2020-05-27,19:00:00,No-Show,500,81,5,2.1
2752,55,2022-06-14,11:00:00,Completed,350,61,21,2.4
2753,56,2021-02-05,15:00:00,Completed,350,90,17,1.8
2754,57,2020-01-03,16:00:00,Cancelled,0,137,20,1.0
2755,58,2020-05-06,10:00:00,Completed,350,30,19,1.9
2756,59,2020-05-17,11:00:00,Completed,30,164,22,1.4
2757,60,2022-01-27,11:00:00,Completed,0,149,34,1.5
2758,61,2021-04-06,13:00:00,Completed,200,39,39,1.5
2759,62,2022-06-28,18:00:00,Completed,500,76,7,1.8
2760,63,2019-05-02,19:00:00,Cancelled,30,134,24,2.2
2761,64,2022-01-17,08:00:00,Cancelled,500,31,8,2.4
2762,65,2019-05-06,17:00:00,Cancelled,0,137,29,1.8
2763,66,2020-04-30,14:00:00,No-Show,0,91,33,1.7
2764,67,2022-03-16,17:00:00,Completed,500,64,19,1.3
2765,68,2022-06-08,09:00:00,Completed,100,50,13,1.9
2766,69,2021-05-10,18:00:00,No-Show,350,131,40,1.9
2767,70,2021-05-14,18:00:00,Completed,30,125,24,1.1
2768,71,2021-01-23,18:00:00,Completed,500,67,39,1.0
2769,72,2020-05-05,08:00:00,Completed,200,32,16,2.2
2770,73,2021-03-05,14:00:00,Cancelled,30,122,7,1.0
2771,74,2019-04-21,16:00:00,Cancelled,350,178,9,1.6
2772,75,2021-05-04,11:00:00,Completed,200,44,33,1.1
2773,76,2019-04-17,15:00:00,Completed,350,73,16,1.6
2774,77,2020-03-30,18:00:00,Completed,350,163,26,1.5
2775,78,2019-04-22,19:00:00,Completed,100,99,26,2.2
2776,79,2020-01-08,18:00:00,Completed,0,130,12,1.2
2777,80,2022-01-16,11:00:00,No-Show,350,80,41,2.1
2778,81,2021-03-01,13:00:00,No-Show,0,167,11,1.3
2779,82,2021-01-23,10:00:00,Completed,200,34,37,2.0
2780,83,2021-03-06,15:00:00,Completed,0,140,28,1.7
2781,84,2022-06-28,16:00:00,Completed,100,147,14,1.2
2782,85,2019-06-18,13:00:00,Cancelled,30,125,26,2.5
2783,86,2021-06-13,14:00:00,Cancelled,200,69,10,2.4
2784,87,2019-03-13,16:00:00,No-Show,500,118,27,1.6
2785,88,2022-04-04,10:00:00,Completed,500,162,33,1.6
2786,89,2021-05-09,19:00:00,Completed,30,172,32,2.4
2787,90,2020-03-13,09:00:00,Completed,0,165,44,1.1
2788,91,2020-03-08,14:00:00,No-Show,350,58,41,1.4
2789,92,2019-02-14,12:00:00,No-Show,0,128,10,1.5
2790,93,2021-02-01,08:00:00,Completed,350,147,5,2.3
2791,94,2019-06-11,14:00:00,Completed,30,172,38,1.3
2792,95,2022-06-26,11:00:00,Completed,0,135,41,1.9
2793,96,2019-03-05,10:00:00,Cancelled,500,71,18,1.8
2794,97,2019-03-25,13:00:00,No-Show,50,32,18,1.4
2795,98,2022-05-25,12:00:00,Completed,0,105,14,1.9
2796,99,2019-03-30,13:00:00,Cancelled,500,45,18,1.8
2797,100,2020-01-24,10:00:00,Completed,350,170,18,1.6
2798,101,2019-06-17,10:00:00,Completed,500,159,23,2.1
2799,102,2020-02-26,15:00:00,Completed,500,139,30,2.3
2800,103,2022-05-18,15:00:00,Completed,100,103,31,1.4
2801,104,2021-04-18,08:00:00,No-Show,30,58,10,1.6
2802,105,2021-04-06,14:00:00,Cancelled,100,68,38,1.4
2803,106,2019-03-08,19:00:00,Completed,30,134,38,1.6
2804,107,2019-01-04,13:00:00,Completed,100,116,28,1.4
2805,108,2019-02-23,10:00:00,Completed,500,66,15,1.4
2806,109,2020-02-21,08:00:00,Cancelled,200,147,12,1.4
2807,110,2019-01-07,09:00:00,Completed,30,166,24,1.9
2808,111,2020-03-17,17:00:00,Completed,0,36,39,2.0
2809,112,2020-04-03,11:00:00,No-Show,50,41,23,1.6
2810,113,2019-05-17,09:00:00,Completed,500,148,32,2.2
2811,114,2020-06-28,14:00:00,No-Show,350,139,20,2.4
2812,115,2021-06-19,16:00:00,Completed,100,159,24,1.3
2813,116,2022-03-16,15:00:00,Completed,200,47,38,1.8
2814,117,2022-03-30,16:00:00,Completed,100,116,30,1.3
2815,118,2022-03-18,10:00:00,Completed,0,86,19,1.9
2816,119,2020-01-09,08:00:00,Completed,30,171,8,2.4
2817,120,2020-05-05,15:00:00,Cancelled,500,52,27,1.9
2818,121,2022-04-29,10:00:00,No-Show,30,93,28,1.9
2819,122,2021-01-21,16:00:00,Cancelled,30,110,17,1.1
2820,123,2022-04-09,11:00:00,Completed,50,78,41,2.2
2821,124,2019-06-26,11:00:00,Completed,30,79,33,2.3
2822,125,2020-05-17,09:00:00,Completed,0,54,32,1.2
2823,126,2021-05-14,16:00:00,Completed,50,134,28,2.1
2824,127,2019-01-08,13:00:00,Completed,350,103,5,2.2
2825,128,2022-05-14,15:00:00,Cancelled,30,42,26,1.7
2826,129,2021-06-28,15:00:00,No-Show,100,66,42,1.9
2827,130,2021-06-18,12:00:00,Completed,30,87,15,1.8
2828,131,2019-03-20,17:00:00,No-Show,350,51,34,2.1
2829,132,2020-03-04,16:00:00,Completed,200,32,30,1.5
2830,133,2022-06-06,09:00:00,Completed,0,178,11,1.4
2831,134,2019-02-02,18:00:00,Completed,500,138,42,1.6
2832,135,2020-06-24,19:00:00,No-Show,350,168,17,1.5
2833,136,2022-06-24,10:00:00,Completed,50,103,34,1.2
2834,137,2019-01-28,14:00:00,Cancelled,100,84,9,1.2
2835,138,2021-03-18,17:00:00,Completed,0,56,30,1.3
2836,139,2021-01-31,08:00:00,Completed,30,88,35,2.2
2837,140,2019-05-22,11:00:00,No-Show,200,138,11,1.0
2838,141,2022-01-27,14:00:00,Completed,200,62,7,1.5
2839,142,2021-04-04,17:00:00,Completed,30,69,33,2.0
2840,143,2021-04-05,11:00:00,No-Show,500,96,16,1.9
2841,144,2019-03-12,17:00:00,Completed,350,164,21,2.1
2842,145,2021-05-23,13:00:00,Completed,50,71,38,2.3
2843,146,2021-03-31,08:00:00,Cancelled,350,125,5,1.0
2844,147,2020-05-17,08:00:00,Completed,30,45,14,1.5
2845,148,2021-05-08,13:00:00,Completed,200,41,15,1.9
2846,149,2022-04-17,15:00:00,No-Show,100,88,35,1.8
2847,150,2019-01-28,16:00:00,Cancelled,100,114,11,1.7
2848,151,2021-02-02,09:00:00,Completed,500,71,13,1.5
2849,152,2021-02-12,12:00:00,Completed,50,121,9,2.2
2850,1,2021-04-06,11:00:00,Completed,500,124,29,1.6
2851,2,2021-01-17,09:00:00,Completed,500,43,18,1.8
2852,3,2019-03-02,17:00:00,Completed,0,154,16,2.2
2853,4,2022-05-17,10:00:00,Cancelled,0,138,42,1.2
2854,5,2020-04-20,10:00:00,No-Show,30,167,14,1.3
2855,6,2021-05-12,12:00:00,Completed,500,94,11,2.1
2856,7,2020-04-11,12:00:00,No-Show,350,69,39,1.6
2857,8,2021-03-29,18:00:00,Cancelled,50,42,44,2.1
2858,9,2020-02-28,14:00:00,Completed,200,66,36,1.7
2859,10,2022-05-28,19:00:00,Completed,200,79,44,2.2
2860,11,2022-04-27,08:00:00,Completed,200,123,9,2.1
2861,12,2019-04-06,11:00:00,Completed,350,101,11,1.8
2862,13,2020-03-22,14:00:00,No-Show,350,138,22,1.5
2863,14,2020-04-13,09:00:00,Completed,200,75,33,2.1
2864,15,2021-03-14,09:00:00,Cancelled,50,117,23,2.3
2865,16,2020-03-21,15:00:00,Completed,200,144,41,2.3
2866,17,2019-05-31,13:00:00,Completed,30,85,18,2.2
2867,18,2022-04-01,19:00:00,Completed,30,123,9,1.9
2868,19,2019-06-11,18:00:00,Completed,30,87,40,2.1
2869,20,2022-05-05,08:00:00,Completed,200,103,24,2.5
2870,21,2022-02-11,11:00:00,Completed,30,169,27,2.0
2871,22,2020-06-02,17:00:00,No-Show,350,33,38,1.5
2872,23,2021-01-15,17:00:00,No-Show,500,92,37,2.4
2873,24,2020-04-20,16:00:00,Completed,30,94,7,2.5
2874,25,2019-05-06,19:00:00,No-Show,200,153,6,1.3
2875,26,2019-01-14,13:00:00,Completed,50,83,5,2.2
2876,27,2019-05-01,19:00:00,Cancelled,100,77,19,2.3
2877,28,2021-01-05,17:00:00,Cancelled,0,112,38,1.2
2878,29,2020-04-12,12:00:00,Completed,30,172,28,1.6
2879,30,2022-02-22,12:00:00,Completed,200,94,7,1.2
2880,31,2022-03-09,15:00:00,Completed,0,40,8,2.0
2881,32,2019-04-30,11:00:00,Completed,100,160,34,2.3
2882,33,2021-03-28,08:00:00,Cancelled,50,79,22,1.4
2883,34,2022-02-07,09:00:00,Completed,350,144,37,2.4
2884,35,2021-06-27,16:00:00,Cancelled,30,140,33,2.1
2885,36,2021-06-04,12:00:00,No-Show,0,57,44,1.3
2886,37,2021-05-11,13:00:00,Completed,200,33,40,1.8
2887,38,2020-03-18,17:00:00,No-Show,350,139,29,1.1
2888,39,2019-05-25,13:00:00,Completed,350,83,34,2.2
2889,40,2021-05-05,13:00:00,Completed,100,115,30,1.8
2890,41,2021-03-28,13:00:00,No-Show,100,46,28,1.1
2891,42,2021-03-09,14:00:00,No-Show,50,149,20,1.8
2892,43,2021-05-06,17:00:00,Cancelled,50,106,15,1.6
2893,44,2021-01-12,12:00:00,Completed,0,82,24,1.7
2894,45,2019-05-19,11:00:00,Completed,100,147,37,2.1
2895,46,2019-04-03,11:00:00,Completed,350,63,33,2.2
2896,47,2020-06-13,10:00:00,No-Show,50,156,36,1.5
2897,48,2021-02-12,09:00:00,Cancelled,350,88,21,1.7
2898,49,2020-03-30,10:00:00,Completed,30,56,15,1.1
2899,50,2021-02-11,12:00:00,No-Show,50,124,13,1.4
2900,51,2020-04-23,13:00:00,Completed,0,167,41,1.1
2901,52,2019-05-03,13:00:00,No-Show,500,133,34,2.3
2902,53,2022-01-29,18:00:00,Cancelled,500,143,41,2.1
2903,54,2022-01-26,18:00:00,No-Show,500,163,6,1.6
2904,55,2021-05-28,17:00:00,Completed,500,144,20,2.1
2905,56,2021-01-09,12:00:00,Completed,500,148,6,2.5
2906,57,2020-04-24,17:00:00,No-Show,100,178,20,1.3
2907,58,2022-01-15,11:00:00,No-Show,200,163,8,2.1
2908,59,2021-05-25,09:00:00,Completed,500,84,10,1.8
2909,60,2020-03-11,13:00:00,Completed,350,123,12,1.7
2910,61,2019-06-18,17:00:00,Completed,100,177,17,2.3
2911,62,2022-01-04,14:00:00,Cancelled,200,68,6,1.6
2912,63,2020-03-15,18:00:00,Completed,350,70,8,1.9
2913,64,2022-05-16,11:00:00,Cancelled,350,142,15,1.0
2914,65,2020-02-23,13:00:00,Completed,500,117,35,1.6
2915,66,2022-06-22,19:00:00,Cancelled,350,173,19,1.8
2916,67,2022-03-17,17:00:00,No-Show,350,84,44,1.4
2917,68,2022-03-22,18:00:00,Completed,0,134,32,1.5
2918,69,2019-03-29,13:00:00,Completed,100,100,40,1.7
2919,70,2019-03-12,15:00:00,Completed,100,106,14,1.8
2920,71,2019-06-25,12:00:00,No-Show,500,79,25,1.7
2921,72,2020-02-19,10:00:00,Completed,500,73,27,1.8
2922,73,2019-03-01,17:00:00,Completed,30,36,34,2.0
2923,74,2022-02-02,09:00:00,No-Show,200,125,34,1.9
2924,75,2021-05-22,18:00:00,Completed,100,164,14,2.3
2925,76,2019-03-15,18:00:00,Completed,0,129,27,1.4
2926,77,2020-05-22,19:00:00,No-Show,350,54,15,2.1
2927,78,2019-05-12,18:00:00,Completed,0,49,18,1.8
2928,79,2022-03-13,16:00:00,Completed,500,154,19,1.0
2929,80,2019-03-01,12:00:00,Completed,350,152,26,1.3
2930,81,2021-06-03,18:00:00,Completed,350,65,37,2.2
2931,82,2022-05-02,15:00:00,Completed,350,74,10,2.2
2932,83,2022-06-10,12:00:00,Cancelled,0,153,10,2.4
2933,84,2021-02-25,08:00:00,Completed,200,71,32,2.3
2934,85,2019-01-17,12:00:00,Cancelled,200,172,28,1.2
2935,86,2019-06-09,13:00:00,Completed,350,33,28,1.4
2936,87,2021-01-01,19:00:00,Completed,350,72,25,1.6
2937,88,2022-03-26,16:00:00,Cancelled,200,126,19,1.5
2938,89,2020-02-18,11:00:00,Cancelled,0,39,13,1.3
2939,90,2022-03-17,15:00:00,Completed,100,91,16,1.1
2940,91,2022-04-03,08:00:00,Cancelled,0,140,25,2.3
2941,92,2021-04-16,09:00:00,Completed,350,72,13,2.1
